ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err,state
VVL,5700,Financial Services,,"Voss Veksel- og Landmandsbank ASA provides financial products and services to private individuals and corporate customers in Norway. The company offers saving accounts; construction, corporate, car, and other vehicle loans; overdrafts facilities; and bank guarantees. It also provides bank cards; insurance and pension products; payment services; leasing services; and Internet, online, and mobile banking services. The company was founded in 1843 and is based in Voss, Norway.",Voss,47 56 52 35 00,Norway,[],http://vekselbanken.no,1,Vangsgata 24,Banks—Regional,,150,154,149.1314,0.046666667,0.35,,154,,99,,150,150.58824,7,154,,99,,,,7,1588550400,0.379069,,,150,2,NOK,7.8838825,315,,,,332761728,,,292,3.131492,150,154,,34200,315,171,8.2739725,,3.7,125,151,False,0.0467,38200,154,OSL,VOSS VEKSEL-OG LAN,Voss Veksel- og Landmandsbank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VVL.OL,finmb_20392694,no_market,,14.335,,0.41467,,-0.06832296,,18.25,,2203720,,,259.549,,,,1577750400,0.07198,44064000,19.153,,,0.58177835,0.30106002,1640908800,1585612800,,,1983366,1523322368,,1399939200,20:1,,,-0.286,,,,,,,,https://logo.clearbit.com/vekselbanken.no,47 56 51 27 47,,,,13d8dce8-f3ca-3f70-bdb9-6fe73d298889,,
VOW,1366,Industrials,106,"VOW ASA, together with its subsidiaries, manufactures and supplies systems for processing and purifying waste water, food waste, solid waste, and bio sludge. It operates through Projects and After Sales segments. The company offers advanced wastewater purification systems to treat various types of maritime wastewater; incinerator systems for burning sludge from food waste and waste water; vacuum systems for collecting, transporting, and further processing of food waste; and waste recycling systems. It also provides waste destruction systems; custom water treatment systems; and bio-sludge system, a treatment system for sludge from waste water and food waste, and to reduce volume by dewatering and drying, as well as to disinfect. In addition, the company offers water reuse units that are used to polish and prolong the use of recreational waters; and solutions for garbage handling, waste to energy, and scrubber wash water. Further, it provides chemical products used in the wastewater purification systems; and spare parts and consumables, as well as service and operational assistance related to these products. The company sells its products to cruise liners. The company was formerly known as Scanship Holding ASA and changed its name to VOW ASA in January 2020. VOW ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.vowasa.com,1,Lysaker Torg 12,Pollution & Treatment Controls,,21.35,21.5,24.021168,0.0046838406,,,21.5,,184188,,21.35,22.7,0.1,21.5,,184188,,,,0.1,1558656000,1.498255,,,21.05,2,NOK,,120218,,,,2314125056,,,311838,6.077009,21.05,21.25,,,120218,36,,,,12.2,21.15,False,0.0044,,21.5,OSL,VOW ASA,VOW ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VOW.OL,finmb_261016875,no_market,,6.322,,-0.03545,63.017,0.067499995,,,,108900000,,,2.165,,,,1577750400,0.04666,-13500000,-0.14,,,9.815243,0.72224,1640908800,1577750400,,,25575256,2407232256,,,,,,,,,,,,,,https://logo.clearbit.com/vowasa.com,,,,,86e9b58b-b1e1-3246-a629-6eeca6b530f8,,
VISTIN,0661,Healthcare,65,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,47 35 98 42 00,Norway,[],http://www.vistin.com,1,Ostensjoveien 27,Drug Manufacturers—Specialty & Generic,,13.55,13.55,9.59708,0.073800735,0,,13.55,,73208,,13.55,12.976471,1,13.55,,73208,,,,1,1589932800,0.877906,,,13.15,2,NOK,,109375,,,,587565952,,,265709,2.3758948,13.15,13.3,,14100,109375,15,11.324787,,,5,13.2,False,0.074099995,34200,13.55,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VISTIN.OL,finmb_288390382,no_market,,1.158,,-0.26928,7.127,0.90309,,1.17,,44344600,,,6.372,,,,1577750400,0.19695,-66722000,-1.548,,,2.0794098,0.62490004,1640908800,1585612800,,,27755724,286308224,,,,,,,,,,,,,,https://logo.clearbit.com/vistin.com,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,,
WWI,1366,Industrials,15065,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1,Strandveien 20,Marine Shipping,,112.5,112.5,118.973724,0.0024,,,112.5,,3106,,112.5,115.45588,0.27,112.5,,3106,,,,4.5,1588204800,1.25872,,,110.5,2,NOK,,900,,,,4987696128,,,10900,5.8131657,110.5,112.5,,13000,900,179,40.433212,,2.82,86.8,111.5,False,0.04,50600,112.5,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,WWI.OL,finmb_875518,no_market,,6.472,,-0.23193,48.713,-0.204947,,2.77,,34000000,,,33.109,,,,1577750400,0.19161,-199000000,-4.363,,,3.382766,0.62031,1640908800,1585612800,,,20705181,5553249792,,,,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,47 67 58 40 80,,,,7ff393f2-db27-3e08-92bc-41abf523b497,,
ZENA-ME,T2P 0R8,Energy,207,"Zenith Energy Ltd., together with its subsidiaries, explores for and develops oil and natural gas. It also produces electricity and natural gas condensate. The company owns onshore oilfields with 75 wells located in Azerbaijan; and holds interests in 13 natural gas exploration and production assets, as well as condensate and electricity production sites in Italy. The company was formerly known as Canoel International Energy Ltd. and changed its name to Zenith Energy Ltd. in October 2014. Zenith Energy Ltd. was incorporated in 2007 and is headquartered in Calgary, Canada.",Calgary,587-315-9031,Canada,[],http://www.zenithenergy.ca,1,Bankers Court,Oil & Gas E&P,15th Floor Suite 1500 850-2nd Street S.W.,0.072,0.074,0.117359124,,0,,0.0776,,6263676,,0.072,0.09199706,,0.074,,6263676,,,,,,1.300464,,,0.074,4,NOK,,2420863,,,,73087320,,,4888827,,0.074,0.077,,,2420863,1.5,,,,0.053,0.075,False,,,0.0776,OSL,ZENITH ENERGY LTD,Zenith Energy Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,ZENA-ME.OL,finmb_40814475,no_market,,,,-1.35866,,-0.8153846,,,,826676992,,,,,,,1553990400,0.04091,,,,,,0.18187,1617148800,1577750400,,,409188728,32420824,,,,,,,,,,,,,,https://logo.clearbit.com/zenithenergy.ca,403-775-4474,,,,1b7fe57d-960b-3378-9686-9d3bf8af0299,,
WWIB,1366,Industrials,15065,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1,Strandveien 20,Marine Shipping,,112,112,118.78832,0.0024107143,,,112,,680,,112,114.5,0.27,112,,680,,,,4,1588204800,1.25872,,,109,2,NOK,,50,,,,4875766272,,,2459,5.682711,109,112,,7700,50,180,,,2.84,84.2,110,False,0.0357,12300,112,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,WWIB.OL,finmb_875518,no_market,,6.446,,-0.23193,48.517,-0.21126759,,,,10580000,,,33.109,,,,1577750400,0.49358,-199000000,-4.363,,,3.292156,0.21858,1640908800,1585612800,,,20705181,5530959872,,1097712000,2:1,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,47 67 58 40 80,,,,cff45b17-0aa3-3036-8fa9-21387db419e1,,
ZWIPE-ME,0151,Technology,29,"Zwipe AS, a biometric technology company, develops and commercializes biometric authentication solutions in the areas of payment, access control, and identification cards in Norway and internationally. The company provides Zwipe payment solution, a fingerprint activated payment card; biometric enrolment tablet for mobile registration and authentication of biometric cards by card issuers; and a wearable device for tokenization of payment applications. Zwipe AS has collaboration with Publicenter on biometric payment solutions. Zwipe AS was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.zwipe.com,1,RAdhusgata 24,Software—Infrastructure,,17,17.3,7.464489,,0,,18.34,,77314,,17,12.251764,,17.3,,77314,,,,,,,,,17.3,2,NOK,,39590,,,,467112960,,,69241,307.71603,17.3,18.26,,,39590,18.34,,,,2.2,17.96,False,,,18.34,OSL,ZWIPE AS,Zwipe AS,Europe/Oslo,CEST,False,7200000,EQUITY,ZWIPE-ME.OL,finmb_251799104,no_market,,270.549,,0,-4.37,0.11842108,,,,25525300,,,5.041,,,,1577750400,0.01824,-95154000,-5.98,,,3.630232,0.20679002,1640908800,1577750400,,,18294720,410693440,,,,,,,,,,,,,,https://logo.clearbit.com/zwipe.com,,,,,3d1c0b03-7744-3dfd-99af-d85b3bce923a,,
WSTEP,0166,Technology,417,"Webstep ASA, together with its subsidiaries, provides information technology (IT) consultancy services to public and private businesses in Norway and Sweden. The company offers digitalization, cloud migration and integration, Internet of Things, machine learning, robotics, and analytics. It also provides cloud computing and infrastructure, security and mobility, sensor technology, product and service development, enterprise user experience, Web analysis, designing, Amazon Web, Azure, big data, prediction, AI, predictive modelling, hackathon, business analysis, and search engine optimization services, as well as tech advisory and management solutions. It serves customers in agriculture and food, banking and financial, oil and offshore, power and energy, telecom, and software industries. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 25,Norway,[],http://www.webstep.com,1,Epicenter,Information Technology Services,Edvard Storms gate 2,18.9,18.7,19.019709,0.08465609,1.4035001,,18.9,,4329,,18.9,18.511765,1.6,18.7,,4329,,,,,1588896000,0.945958,,,18.7,2,NOK,16.593502,1460,,,,504127264,,,8614,0.76487106,18.7,18.9,,0,1460,26,8.362832,,,14.5,18.7,False,,0,18.9,OSL,WEBSTEP ASA,Webstep ASA,Europe/Oslo,CEST,False,7200000,EQUITY,WSTEP.OL,finmb_538629689,no_market,,0.759,,0.045900002,10.824,-0.25000006,,2.26,,26673400,,,14.594,,,,1577750400,0.42212,30252000,1.139,,,1.2950528,0.33957002,1640908800,1585612800,,,16158203,500568960,,,,,,-0.379,,,,,,,,https://logo.clearbit.com/webstep.com,,,,,b579ab60-65f0-3fcb-84cf-1f0eb25ec7dc,,
ZAL,0275,Industrials,728,"Zalaris ASA provides full-service outsourced personnel and payroll services. The company operates through two segments, Managed Services and Professional Services. It offers a range of payroll and human resource (HR) outsourcing services, including payroll processing, time and attendance, and travel expenses, as well as cloud-based HR functionality services, such as talent management, digital personnel archive, HR analytics, mobile solutions, etc. The company also provides consulting services. It serves retail, bank and insurance, offshore and energy, infrastructure, transportation, technology, services, and health industries. Zalaris ASA has operations in Norway, Sweden, Denmark, Finland, Germany, Latvia, the United Kingdom, and internationally. The company was formerly known as Zalaris HR Services AS and changed its name to Zalaris ASA in May 2014. Zalaris ASA was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 00,Norway,[],http://www.zalaris.com,1,Hovfaret 4b,Staffing & Employment Services,,33.8,33.9,32.147446,0.019230768,0,,34.9,,66818,,33.8,33.364708,0.65,33.9,,66818,,,,,1526428800,0.97093,,,33.4,2,NOK,,17351,,,,657296768,,,20235,0.83726525,33.4,33.7,,44800,17351,38.9,28.151258,,,19.5,33.5,False,,2000,34.9,OSL,ZALARIS ASA,Zalaris ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ZAL.OL,finmb_8064584,no_market,,1.331,,-0.07875,34.377,0.44444442,,1.19,,19620800,,,4.901,,,,1577750400,0.38233003,-61826000,-3.148,,,6.8353395,0.26861,1640908800,1585612800,,,13752051,1045238272,,,,,,,,,,,,,,https://logo.clearbit.com/zalaris.com,47 22 02 60 01,,,,30a379b8-2d3d-31c1-8894-5667107baad6,,
YAR,0277,Basic Materials,16033,"Yara International ASA provides environmental and industrial solutions in Norway and internationally. It operates through three segments: Sales & Marketing, New Business, and Production. The Sales & Marketing segment offers nitrogen-based fertilizers, including urea, urea ammonium nitrate, calcium ammonium nitrate, ammonium nitrate, calcium nitrate, and compound fertilizers that contain plant nutrients, such as nitrogen, phosphorus, and potassium, as well as foliar and fertigation solutions through micronutrients. It also offers urea and phosphates used as raw materials for feed products in both agriculture and aquaculture; and ammonia, urea, and nitric acid used as input factors for a large range of products and applications. This segment sells its products to distributors, as well as directly to farmers and co-operatives. The New Business segment focuses on developing, commercializing, and scaling up of profitable businesses; and delivers equipment and services to store or handle products. It also provides solution of reagents, technology, and service for NOx abatement for industrial plants, and transport at land and sea. The Production segment produces ammonia, fertilizers, and industrial products. It is also involved in the operation of phosphate mines; trade and shipping of ammonia; and sale of fertilizers; as well as provides logistics services. The company provides its products under the YaraBela, YaraLiva, YaraMila, YaraTera, YaraVera, and YaraVita brands. The company was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,47 24 15 70 00,Norway,[],http://www.yara.com,1,Drammensveien 131,Agricultural Inputs,PO Box 343,389.7,390,346.44348,0.0043777265,1.0909,,397.5,,491552,,389.7,356.44287,1.706,390,,491552,,,,15,1588896000,0.667441,,,389.1,2,NOK,282.20157,364788,,,,105858506752,,,705116,8.69403,389.1,394.8,,18000,364788,416.6,128.59935,,3.06,276.1,394.7,False,0.0385,64300,397.5,OSL,YARA INTERNATIONAL,Yara International ASA,Europe/Oslo,CEST,True,7200000,EQUITY,YAR.OL,finmb_9235643,no_market,,8.882,,0.03113,57.009,-0.015411735,,3.07,,268132000,,,29.582,,,,1577750400,0.30798998,379000000,1.399,,,13.345953,0.36211,1640908800,1593475200,,,169296013,108145131520,,,,,,-0.03,,,,,,,,https://logo.clearbit.com/yara.com,47 24 15 70 01,,,,c105ace5-f782-39a5-b5b3-d78ca60fd444,,
XXL,0668,Consumer Cyclical,5568,"XXL ASA operates as a sports retailer. The company offers sports, health, and fitness products, such as sports equipment and sportswear for various sports, including football, golf, water sports, racket sports, and ice hockey; and fitness equipment, including treadmills and rowing machines, as well as food supplements and nutrition. It also provides sports-related and outdoor shoes, and shoes accessories; sportswear comprising an assortment of clothes for men, women, and children for outerwear, casual wear, sportswear and technical gear, and swimwear; and outdoor products for fishing, wilderness living, and camping, such as tents, lavvos, sleeping bags, backpacks, and cooking equipment, as well as climbing gear and equipment for horses and dogs. In addition, the company provides hunting products, including firearms and ammunition, clothes, binoculars, optics, knives, and axes; skis and ski accessories, such as shoes, poles, clothes, and other equipment for cross-country and downhill skiing, as well as snowboarding; high-end and everyday bikes comprising hybrid bikes, mountain bikes, city bikes, and electric bikes for children, women, and men; and bike equipment, such as helmets, shoes, spare parts, and clothes. Further, it offers products that connect technology and sports/outdoor activities, including sport watches, action cameras, drones, GPS, earplugs and headphones, portable loudspeakers, sunglasses, pulse meters, power banks, and cycle computers. As of December 31, 2019, the company operated approximately 86 stores, including 36 stores in Norway, 28 stores in Sweden, 17 stores in Finland, and 5 stores in Austria, as well as e-commerce Websites, such as xxl.no, xxl.se, xxl.fi, xxl.dk, and xxlsports.at. XXL ASA was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 24 08 40 00,Norway,[],http://www.xxlasa.com,1,Alna Center,Specialty Retail,StrOemsveien 245,20.82,20.98,13.120434,0.09606148,0,,22.18,,1161893,,20.82,20.82294,2,20.98,,1161893,,,,,1528329600,2.692441,,,20.92,2,NOK,,2657943,,,,5558662656,,,3509206,0.56611294,20.92,22.06,,146500,2657943,27.7904,7.243421,,,3.98,22,False,,314200,22.18,OSL,XXL ASA,XXL ASA,Europe/Oslo,CEST,False,7200000,EQUITY,XXL.OL,finmb_30428758,no_market,,0.872,,-0.04705,-19.107,-0.21336001,,3.04,,252436992,,,16.765,,,,1577750400,0.37916002,-462000000,-2.793,,,1.3134507,0.06273,1640908800,1593475200,,,154741147,8559731200,,1412035200,1:4,,,1.543,,,,,,,,https://logo.clearbit.com/xxlasa.com,,,,,be3dd330-2515-3a60-a23a-44adf28d4f00,,
