ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err,state
TOM,Tomra Systems,Industrials,393.4,393.1,393.3,1167,,58073.67,-0.0096,0.0258,0.1202,0.4124,0.4738,1385,Industrials,"Tomra Systems ASA provides sensor-based solutions for optimal resource productivity worldwide. It operates through Collection Solutions and Sorting Solutions segments. The Collection Solutions segment produces, sells, and services reverse vending machines and related data management system. It is also involved in picking up, transporting, and processing empty beverage containers on behalf of beverage producers/fillers. This segment offers its solutions to the food retail industry in Europe and the United States. The Sorting Solutions segment provides sorting and processing technology for the fresh and processed food industries; sorting systems for waste and metal material streams; and ore sorting systems for the mining industry. Tomra Systems ASA was founded in 1972 and is headquartered in Asker, Norway.",Asker,47 66 79 91 00,Norway,[],http://www.tomra.com,1.0,Drengsrudhagen 2,47 66 79 91 11,Waste Management,397.0,397.2,324.0928,0.006926951999999999,0.59650004,,397.2,,255426.0,,397.0,360.9147,2.75,397.2,,255426.0,,,,2.75,1588636800.0,0.391986,,,389.4,2.0,NOK,85.36374,73346.0,,,,58029424640.0,,,308655.0,6.064758,389.4,393.2,,218400.0,73346.0,398.3,68.60384,,1.44,201.0,392.9,False,0.0069,98700.0,397.2,OSL,TOMRA SYSTEMS ASA,Tomra Systems ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOM.OL,finmb_878841,no_market,,6.428,,0.07117000000000001,37.756,0.47473990000000005,,5.73,,147620000.0,,,38.575,,,,1577750400.0,0.7127100000000001,681000000.0,4.605,,,10.190536999999999,0.0,1640908800.0,1593475200.0,,,108186195.0,61507698688.0,,974851200.0,2:1,,,-0.022000000000000002,,,,,,,,https://logo.clearbit.com/tomra.com,4500.0,,,,,2ec6aabb-d108-3aab-9fd6-ef3992573975,,
TOTG,Totens Sparebank,Equity certificates,138.0,138.0,140.0,0,LP,845.19,,,0.0147,0.0484,0.1752,2850,Financial Services,"Totens Sparebank provides various banking and financial products and services in Norway. It provides savings; mortgages, loans, credit, and cards; pension products; VIPPS; insurance products; and asset management, leasing, payment, and real estate services, as well as online and mobile banking services. The company operates through five offices located in Mjosa, Gjovik, Lena, Raufoss, Hamar, and Raholt. Totens Sparebank was founded in 1854 and is headquartered in Lena, Norway.",Lena,47 61 14 12 00,Norway,[],http://www.totenbanken.no,1.0,Lenagata 30,47 61 14 12 65,Banks—Regional,138.0,140.0,135.32608000000002,0.061594203,0.46240002,,140.0,,380.0,,138.0,138.23529,8.5,140.0,,380.0,,,,7.0,1585699200.0,0.200348,,,138.0,2.0,NOK,9.178583,317.0,,,,845185152.0,,,703.0,2.0882224999999996,138.0,144.0,,57000.0,317.0,149.0,9.274194,,,115.0,138.0,False,0.05,57000.0,140.0,OSL,TOTENS SPAREBANK,Totens Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOTG.OL,finmb_9237532,no_market,,10.892000000000001,,0.45233002,,0.11290324,,14.88,,6124530.0,,,305.61,,,,1577750400.0,0.0932,92504208.0,15.035,,,0.45155594,0.40230998,1640908800.0,1585612800.0,,,3828079.0,4408260608.0,,1335916800.0,340:240,,,-0.292,,,,,,,,https://logo.clearbit.com/totenbanken.no,,,,,,326bf409-d1ab-37b9-866a-96d0d87ae252,,
TRE,Treasure,Industrials,11.55,11.45,11.6,53,,2481.34,0.0087,0.1,0.1268,-0.119,-0.1092,1324,Financial Services,"Treasure ASA, through its 12.04% interest in Hyundai Glovis Co. Ltd., provides transportation and logistics services in South Korea. The company was incorporated in 2016 and is based in Lysaker, Norway. Treasure ASA is a subsidiary of Wilh. Wilhelmsen Holding ASA.",Lysaker,47 67 58 40 00,Norway,[],http://www.treasureasa.com,1.0,PO Box 33,,Asset Management,11.45,11.35,11.085362,0.004017467,0.158,,11.85,,16950.0,,11.45,10.889706,0.046,11.35,,16950.0,,,,0.4,1584057600.0,1.192926,,,11.0,2.0,NOK,52.5,70044.0,,,,2481344256.0,,,15019.0,181.54407,11.0,11.6,,387700.0,70044.0,15.0,,,,7.5,11.45,False,0.036199998,82400.0,11.85,OSL,TREASURE ASA,Treasure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRE.OL,finmb_20576757,no_market,,181.80700000000002,,3.4989002,,-0.14869887,,,,214835008.0,,,2.592,,,,1577750400.0,0.17005,47823000.0,0.22,,0.16254902,4.4560184000000005,0.75238997,1640908800.0,1577750400.0,,,53660012.0,2484938752.0,,,,,,,,,,,,,,https://logo.clearbit.com/treasureasa.com,,,,,,,,
TYSB-ME,Tysnes Sparebank,Equity certificates,113.0,110.0,113.0,0,LP,171.43,,,0.0273,-0.0348,0.0903,5680,Financial Services,"Tysnes Sparebank, a savings bank, provides banking products and services for private and business customers in Tysness and surrounding areas. It offers payment solutions, such as bank cards, credits, and mobile and online banking; insurance solutions, such as children, auto, death fall, health, buildings, holiday home, income, critical health, disability, and other insurance; loans, such as car loans, mortgages, loans to other vehicles, credit lines, and small loans; and share savings accounts, bank savings, BSU, fund savings, IPS, and retirement savings and pension accounts to private customers. The company also provides payment solutions, billing services, and Web and mobile banking services; financing services, such as bank guarantees, overdrafts, leasing, and corporate loans; liability, operational agriculture, property, health, home insurance, breeding and crew, car, and occupational insurance; and other accounts to companies in construction, property, trade and services, and agricultural industries. The company was incorporated in 1862 and is headquartered in Tysnes, Norway branches in Kvinnherad, Bergen, Odda, and Stord.",Tysnes,47 53 43 03 00,Norway,[],http://tysnes-sparebank.no,1.0,Teiglandsvegen 2,,Banks—Regional,113.0,113.0,111.52898400000001,0.03964602,0.0,,113.0,,123.0,,113.0,111.64706000000001,4.48,113.0,,123.0,,,,4.48,1591920000.0,0.201016,,,113.0,2.0,NOK,6.1627398,43.0,,,,171430048.0,,,92.0,2.5188816000000003,113.0,113.0,,,43.0,128.0,,,,98.0,110.0,False,0.040700004,,113.0,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,9.595,,0.36630002,,,,,,1517080.0,,,210.553,,,,1577750400.0,0.026369999999999998,24930000.0,18.336,,,0.536682,0.0,1640908800.0,1585612800.0,,,700022.0,653036032.0,,,,,,-0.485,,,,,,,,https://logo.clearbit.com/tysnes-sparebank.no,,,,,,de47baa7-16a7-3778-aa54-ecf4024100b0,,
ULTIMO,Ultimovacs,Health care,45.0,44.6,45.0,35,,1438.81,0.0227,0.0843,0.0817,0.14800000000000002,0.3025,0379,Healthcare,"Ultimovacs ASA, a pharmaceutical company, develops immunotherapies for various cancers. The company engages in performing a clinical development program with clinical trials in Europe and the United States. Its lead product candidate is UV1, a peptide-based vaccine, which completed Phase I clinical trial that induces T cell response against the universal cancer antigen telomerase. The company was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,47 41 38 00 80,Norway,[],http://www.ultimovacs.com,1.0,Ullernchausseen 64,,Biotechnology,44.0,44.5,43.189854,,0.0,,45.7,,17400.0,,44.0,42.111763,,44.5,,17400.0,,,,,,,,,44.0,2.0,NOK,,6630.0,,,,1438807552.0,,,27169.0,,44.0,45.0,,,6630.0,76.0,,,,26.0,44.6,False,,,45.7,OSL,ULTIMOVACS ASA,Ultimovacs ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ULTIMO.OL,finmb_241624822,no_market,,,,0.0,-10.554,,,,,31973500.0,,,15.06,,,,1577750400.0,0.28586999999999996,-76780000.0,-2.966,,,2.9880478,0.47478000000000004,1640908800.0,1585612800.0,,,15791553.0,862077568.0,,,,,,,,,,,,,,https://logo.clearbit.com/ultimovacs.com,19.0,,,,,920d6ba7-6524-3ff3-bb26-c3e0e6f49e46,,
VEI,Veidekke,Industrials,124.6,124.4,124.6,135,,16815.55,-0.0032,0.0,0.0163,0.0427,0.5195000000000001,0214,Industrials,"Veidekke ASA operates as a construction and property development company in Norway, Sweden, and Denmark. The company operates through Construction and Industrial segments. It undertakes various building construction, refurbishment, and civil engineering contracts; develops sites; and constructs non-residential and residential buildings. The company constructs office buildings, shopping centers, hotels, schools, health care buildings, cultural buildings, roads, railways, power plants, and industrial facilities. It also develops residential projects; operates and maintains public roads; and produces and sells asphalt and aggregates. The company was founded in 1936 and is headquartered in Oslo, Norway.",Oslo,47 21 05 50 00,Norway,[],http://www.veidekke.com,1.0,Skabos vei 4,,Engineering & Construction,125.0,125.0,105.329346,0.04,1.8519,,125.6,,42999.0,,125.0,121.81765,5.0,125.0,,42999.0,,,,,1588809600.0,0.546457,,,124.2,2.0,NOK,53.066437,17538.0,,,,16815517696.0,,,112485.0,0.45526093,124.2,124.6,,355700.0,17538.0,127.2,15.497512,,,72.95,124.6,False,,48800.0,125.6,OSL,VEIDEKKE,Veidekke ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VEI.OL,finmb_876324,no_market,,0.89,,0.013669999999999998,25.103,0.5365704000000001,,8.04,,134956000.0,,,16.167,,,,1577750400.0,0.44726002,288000000.0,2.3480000000000003,,,7.7070574999999995,0.20325,1640908800.0,1585612800.0,,,188287200.0,32885000192.0,,1178668800.0,5:1,,,,,,,,,,,https://logo.clearbit.com/veidekke.com,8499.0,,,,,fc39e9a5-b2f6-3ec9-9bfe-a075221688d9,,
VISTIN,Vistin Pharma,Health care,13.0,13.0,13.15,34,,576.48,-0.0152,-0.037000000000000005,0.06559999999999999,0.3568,1.0101,0661,Healthcare,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,47 35 98 42 00,Norway,[],http://www.vistin.com,1.0,Ostensjoveien 27,,Drug Manufacturers—Specialty & Generic,13.2,13.4,9.711667,0.07575758,0.0,,13.4,,78190.0,,13.2,13.082353,1.0,13.4,,78190.0,,,,1.0,1589932800.0,0.8658530000000001,,,13.0,2.0,NOK,,43524.0,,,,576479808.0,,,249578.0,2.3310666,13.0,13.15,,14100.0,43524.0,15.0,11.111112,,,5.0,13.0,False,0.0758,34200.0,13.4,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VISTIN.OL,finmb_288390382,no_market,,1.095,,-0.26928,6.7410000000000005,0.8232044,,1.17,,44344600.0,,,6.372000000000001,,,,1577750400.0,0.19695,-66722000.0,-1.548,,,2.0401757,0.62490004,1640908800.0,1585612800.0,,,27755724.0,270787616.0,,,,,,,,,,,,,,https://logo.clearbit.com/vistin.com,65.0,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,,
VVL,Voss Veksel- og Landmandsbank,Financials,162.0,158.0,162.0,5,LP,357.0,0.0519,0.08,0.0728,0.0385,-0.0053,5700,Financial Services,"Voss Veksel- og Landmandsbank ASA provides financial products and services to private individuals and corporate customers in Norway. The company offers saving accounts; construction, corporate, car, and other vehicle loans; overdrafts facilities; and bank guarantees. It also provides bank cards; insurance and pension products; payment services; leasing services; and Internet, online, and mobile banking services. The company was founded in 1843 and is based in Voss, Norway.",Voss,47 56 52 35 00,Norway,[],http://vekselbanken.no,1.0,Vangsgata 24,47 56 51 27 47,Banks—Regional,154.0,160.0,149.05071999999998,0.045454547000000005,0.35,,162.0,,4272.0,,154.0,151.05882,7.0,160.0,,4272.0,,,,7.0,1588550400.0,0.382694,,,160.0,2.0,NOK,8.458205,150.0,,,,357002624.0,,,694.0,3.3596137,160.0,162.0,,34200.0,150.0,171.0,8.876713,,3.7,125.0,158.0,False,0.045500003,38200.0,162.0,OSL,VOSS VEKSEL-OG LAN,Voss Veksel- og Landmandsbank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VVL.OL,finmb_20392694,no_market,,14.418,,0.41467,,-0.055214703,,18.25,,2203720.0,,,259.54900000000004,,,,1577750400.0,0.07198,44064000.0,19.153,,,0.6241595999999999,0.30106002,1640908800.0,1585612800.0,,,1983366.0,1532138112.0,,1399939200.0,20:1,,,-0.28600000000000003,,,,,,,,https://logo.clearbit.com/vekselbanken.no,,,,,,13d8dce8-f3ca-3f70-bdb9-6fe73d298889,,
VOW,Vow,Industrials,20.75,20.75,20.9,117,,2259.67,-0.0119,-0.0394,-0.1075,-0.3083,0.0427,1366,Industrials,"VOW ASA, together with its subsidiaries, manufactures and supplies systems for processing and purifying waste water, food waste, solid waste, and bio sludge. It operates through Projects and After Sales segments. The company offers advanced wastewater purification systems to treat various types of maritime wastewater; incinerator systems for burning sludge from food waste and waste water; vacuum systems for collecting, transporting, and further processing of food waste; and waste recycling systems. It also provides waste destruction systems; custom water treatment systems; and bio-sludge system, a treatment system for sludge from waste water and food waste, and to reduce volume by dewatering and drying, as well as to disinfect. In addition, the company offers water reuse units that are used to polish and prolong the use of recreational waters; and solutions for garbage handling, waste to energy, and scrubber wash water. Further, it provides chemical products used in the wastewater purification systems; and spare parts and consumables, as well as service and operational assistance related to these products. The company sells its products to cruise liners. The company was formerly known as Scanship Holding ASA and changed its name to VOW ASA in January 2020. VOW ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.vowasa.com,1.0,Lysaker Torg 12,,Pollution & Treatment Controls,21.0,21.0,23.719202,0.004761905,,,21.45,,238425.0,,21.0,22.330883,0.1,21.0,,238425.0,,,,0.1,1558656000.0,1.501742,,,20.55,2.0,NOK,,122708.0,,,,2259674880.0,,,305301.0,5.934019999999999,20.55,20.9,,,122708.0,36.0,,,,12.2,20.75,False,0.0044,,21.45,OSL,VOW ASA,VOW ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VOW.OL,finmb_261016875,no_market,,6.224,,-0.03545,62.04,0.12903225,,,,108900000.0,,,2.165,,,,1577750400.0,0.04666,-13500000.0,-0.14,,,9.584296,0.72224,1640908800.0,1577750400.0,,,25575256.0,2369934848.0,,,,,,,,,,,,,,https://logo.clearbit.com/vowasa.com,106.0,,,,,86e9b58b-b1e1-3246-a629-6eeca6b530f8,,
WALWIL,Wallenius Wilhelmsen,Industrials,12.7,12.68,12.74,156,,5363.27,0.016,-0.0508,-0.035,-0.418,-0.4603,1364,Industrials,"Wallenius Wilhelmsen ASA, together with its subsidiaries, provides roll-on roll-off (ro-ro) shipping and vehicle logistics services worldwide. It operates in two segments, Ocean and Landbased segments. The Ocean segment engages in the ocean transport of cars, and ro-ro and project cargo primarily for car manufacturers, as well as manufacturers of agriculture, and other high and heavy equipment. The Landbased segment offers vehicle logistics services, including plant and port based technical, marine terminal, and inland distribution services. The company provides its services principally under the Wallenius Wilhelmsen Ocean, Wallenius Wilhelmsen Solutions, EUKOR, ARC, and Armacup brands. It operates a fleet of 126 vessels servicing 15 trade routes. Wallenius Wilhelmsen ASA was founded in 1861 and is based in Lysaker, Norway.",Lysaker,47 67 82 57 00,Norway,[],http://www.walleniuswilhelmsen.com,1.0,Strandveien 20,,Integrated Freight & Logistics,12.5,12.46,14.334529000000002,0.0047999997999999995,0.5426,,12.9,,253118.0,,12.5,13.022353,0.06,12.46,,253118.0,,,,,1573516800.0,2.118466,,,12.3,2.0,NOK,,157702.0,,,,5363730432.0,,,691527.0,1.4399277,12.3,12.74,,0.0,157702.0,28.8,27.021276,,,7.58,12.7,False,,0.0,12.9,OSL,WALLENIUS WILH ASA,Wallenius Wilhelmsen ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WALWIL.OL,finmb_109864930,no_market,,2.434,,-0.0545,21.741999999999997,-0.46672356,,0.47,,422340992.0,,,5.667999999999999,,,,1577750400.0,0.13828,-203000000.0,-0.48100000000000004,,,2.2406492,0.75631,1640908800.0,1585612800.0,,,102062909.0,9066261504.0,,,,,,,,,,,,,,https://logo.clearbit.com/walleniuswilhelmsen.com,9500.0,,,,,ed8c9dbc-e194-3c77-adf8-7e083477b0a4,,
WSTEP,Webstep,Information technology,20.0,19.9,20.0,4,,533.47,0.005,0.0526,0.0753,-0.1736,-0.2,0166,Technology,"Webstep ASA, together with its subsidiaries, provides information technology (IT) consultancy services to public and private businesses in Norway and Sweden. The company offers digitalization, cloud migration and integration, Internet of Things, machine learning, robotics, and analytics. It also provides cloud computing and infrastructure, security and mobility, sensor technology, product and service development, enterprise user experience, Web analysis, designing, Amazon Web, Azure, big data, prediction, AI, predictive modelling, hackathon, business analysis, and search engine optimization services, as well as tech advisory and management solutions. It serves customers in agriculture and food, banking and financial, oil and offshore, power and energy, telecom, and software industries. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 25,Norway,[],http://www.webstep.com,1.0,Epicenter,,Information Technology Services,19.9,20.0,18.914494,0.08040201,1.4035001,,20.0,,4742.0,,19.9,18.635294000000002,1.6,20.0,,4742.0,,,,,1588896000.0,0.9462360000000001,,,20.0,2.0,NOK,17.559261,500.0,,,,533468000.0,,,8681.0,0.8093873,20.0,20.0,,0.0,500.0,26.0,8.849558,,,14.5,19.9,False,,0.0,20.0,OSL,WEBSTEP ASA,Webstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WSTEP.OL,finmb_538629689,no_market,,0.8,,0.045900002,11.401,-0.23461539,,2.26,,26673400.0,,,14.594000000000001,,,,1577750400.0,0.42212,30252000.0,1.139,,,1.3704261999999998,0.33957002,1640908800.0,1585612800.0,,,15650075.0,527242336.0,,,,,,-0.379,,,,,,,,https://logo.clearbit.com/webstep.com,417.0,Edvard Storms gate 2,,,,b579ab60-65f0-3fcb-84cf-1f0eb25ec7dc,,
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,113.0,112.5,114.0,10,,3842.0,0.0,0.0,-0.0044,-0.3013,-0.16879999999999998,1366,Industrials,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,47 67 58 40 80,Marine Shipping,113.0,114.0,117.75652,0.0023893807,,,115.0,,3254.0,,113.0,115.17647,0.27,114.0,,3254.0,,,,4.5,1588204800.0,1.239837,,,113.0,2.0,NOK,,550.0,,,,5016375296.0,,,10922.0,5.8465915,113.0,114.0,,13000.0,550.0,179.0,40.794224,,2.82,86.8,112.5,False,0.0398,50600.0,115.0,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWI.OL,finmb_875518,no_market,,6.497999999999999,,-0.23193000000000003,48.908,-0.19572955,,2.77,,34000000.0,,,33.109,,,,1577750400.0,0.19161,-199000000.0,-4.363,,,3.4129690000000004,0.62031,1640908800.0,1585612800.0,,,20705181.0,5575540224.0,,,,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,15065.0,,,,,7ff393f2-db27-3e08-92bc-41abf523b497,,
