ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,trailingPE,fullTimeEmployees,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
VOW,Vow,Industrials,21.2,21.1,21.2,231,,2308.68,0.0,-0.018500000000000003,-0.1017,-0.2933,0.06,1366,Industrials,"VOW ASA, together with its subsidiaries, manufactures and supplies systems for processing and purifying waste water, food waste, solid waste, and bio sludge. It operates through Projects and After Sales segments. The company offers advanced wastewater purification systems to treat various types of maritime wastewater; incinerator systems for burning sludge from food waste and waste water; vacuum systems for collecting, transporting, and further processing of food waste; and waste recycling systems. It also provides waste destruction systems; custom water treatment systems; and bio-sludge system, a treatment system for sludge from waste water and food waste, and to reduce volume by dewatering and drying, as well as to disinfect. In addition, the company offers water reuse units that are used to polish and prolong the use of recreational waters; and solutions for garbage handling, waste to energy, and scrubber wash water. Further, it provides chemical products used in the wastewater purification systems; and spare parts and consumables, as well as service and operational assistance related to these products. The company sells its products to cruise liners. The company was formerly known as Scanship Holding ASA and changed its name to VOW ASA in January 2020. VOW ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.vowasa.com,1.0,Lysaker Torg 12,Pollution & Treatment Controls,,21.2,21.05,24.001812,0.004716980999999999,,,21.3,,189852.0,,21.2,22.59706,0.1,21.05,,189852.0,,,,0.1,1558656000.0,1.501742,,,20.95,2.0,NOK,150024.0,,,,2297789952.0,,,310524.0,6.0341125,20.95,21.2,,,150024.0,36.0,,,,12.2,21.1,False,0.0044,,21.3,OSL,VOW ASA,VOW ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VOW.OL,finmb_261016875,no_market,,6.28,,-0.03545,62.598,0.019230843,,,,108900000.0,,,2.165,,,,1577750400.0,0.04666,-13500000.0,-0.14,,,9.745958,0.72224,1640908800.0,1577750400.0,,,25575256.0,2391247616.0,,,,,,,,,,,,,,https://logo.clearbit.com/vowasa.com,,,106.0,,,,86e9b58b-b1e1-3246-a629-6eeca6b530f8,
WALWIL,Wallenius Wilhelmsen,Industrials,12.74,12.72,12.76,290,,5380.16,-0.029,-0.0348,-0.0378,-0.4161,-0.4946,1364,Industrials,"Wallenius Wilhelmsen ASA, together with its subsidiaries, provides roll-on roll-off (ro-ro) shipping and vehicle logistics services worldwide. It operates in two segments, Ocean and Landbased segments. The Ocean segment engages in the ocean transport of cars, and ro-ro and project cargo primarily for car manufacturers, as well as manufacturers of agriculture, and other high and heavy equipment. The Landbased segment offers vehicle logistics services, including plant and port based technical, marine terminal, and inland distribution services. The company provides its services principally under the Wallenius Wilhelmsen Ocean, Wallenius Wilhelmsen Solutions, EUKOR, ARC, and Armacup brands. It operates a fleet of 126 vessels servicing 15 trade routes. Wallenius Wilhelmsen ASA was founded in 1861 and is based in Lysaker, Norway.",Lysaker,47 67 82 57 00,Norway,[],http://www.walleniuswilhelmsen.com,1.0,Strandveien 20,Integrated Freight & Logistics,,13.12,13.0,14.645107999999999,0.0045731706,0.5426,,13.26,,193046.0,,13.12,13.077059,0.06,13.0,,193046.0,,,,,1573516800.0,2.118466,,,12.6,2.0,NOK,294215.0,,,,5397517824.0,,,707621.0,1.4489981,12.6,12.78,,0.0,294215.0,28.8,27.191488,,,7.58,12.76,False,,0.0,13.26,OSL,WALLENIUS WILH ASA,Wallenius Wilhelmsen ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WALWIL.OL,finmb_109864930,no_market,,2.504,,-0.0545,22.37,-0.4854902,,0.47,,422340992.0,,,5.667999999999999,,,,1577750400.0,0.13828,-203000000.0,-0.48100000000000004,,,2.2547634,0.75631,1640908800.0,1585612800.0,,,102062909.0,9328112640.0,,,,,,,,,,,,,,https://logo.clearbit.com/walleniuswilhelmsen.com,,,9500.0,,,,ed8c9dbc-e194-3c77-adf8-7e083477b0a4,
WSTEP,Webstep,Information technology,19.2,19.1,20.4,7,,512.13,0.0159,0.0323,0.0378,-0.2066,-0.2381,0166,Technology,"Webstep ASA, together with its subsidiaries, provides information technology (IT) consultancy services to public and private businesses in Norway and Sweden. The company offers digitalization, cloud migration and integration, Internet of Things, machine learning, robotics, and analytics. It also provides cloud computing and infrastructure, security and mobility, sensor technology, product and service development, enterprise user experience, Web analysis, designing, Amazon Web, Azure, big data, prediction, AI, predictive modelling, hackathon, business analysis, and search engine optimization services, as well as tech advisory and management solutions. It serves customers in agriculture and food, banking and financial, oil and offshore, power and energy, telecom, and software industries. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 25,Norway,[],http://www.webstep.com,1.0,Epicenter,Information Technology Services,Edvard Storms gate 2,18.9,19.0,19.01884,0.08465609,1.4035001,,19.2,,3967.0,,18.9,18.523529999999997,1.6,19.0,,3967.0,,,,,1588896000.0,0.9462360000000001,,,18.9,2.0,NOK,10858.0,,,,512129312.0,,,8625.0,0.7770119000000001,18.9,19.5,,0.0,10858.0,26.0,8.495576,,,14.5,19.0,False,,0.0,19.2,OSL,WEBSTEP ASA,Webstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WSTEP.OL,finmb_538629689,no_market,,0.759,,0.045900002,10.824000000000002,-0.25000006,,2.26,,26673400.0,,,14.594000000000001,,,,1577750400.0,0.42212,30252000.0,1.139,,,1.3156092,0.33957002,1640908800.0,1585612800.0,,,15650075.0,500568960.0,,,,,,-0.379,,,,,,,,https://logo.clearbit.com/webstep.com,,16.856892000000002,417.0,,,,b579ab60-65f0-3fcb-84cf-1f0eb25ec7dc,
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,113.0,112.0,113.0,15,,3842.0,0.013500000000000002,0.0044,-0.03,-0.3013,-0.17170000000000002,1366,Industrials,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,Marine Shipping,,111.5,112.0,118.92681,0.0024215248000000003,,,113.5,,2889.0,,111.5,115.25,0.27,112.0,,2889.0,,,,4.5,1588204800.0,1.239837,,,112.0,2.0,NOK,11972.0,,,,5042896384.0,,,10859.0,5.8775015,112.0,113.0,,13000.0,11972.0,179.0,40.794224,,2.82,86.8,112.0,False,0.0404,50600.0,113.5,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWI.OL,finmb_875518,no_market,,6.42,,-0.23193000000000003,48.321999999999996,-0.20921987,,2.77,,34000000.0,,,33.109,,,,1577750400.0,0.19161,-199000000.0,-4.363,,,3.4129690000000004,0.62031,1640908800.0,1585612800.0,,,20705181.0,5508669952.0,,,,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,47 67 58 40 80,,15065.0,,,,7ff393f2-db27-3e08-92bc-41abf523b497,
WWIB,Wilh. Wilhelmsen Holding ser. B,Industrials,112.0,111.5,114.0,1,,1184.96,0.0,-0.0088,-0.0303,-0.30760000000000004,-0.1824,1366,Industrials,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,Marine Shipping,,112.0,112.0,118.73913,0.0024107143,,,112.0,,583.0,,112.0,114.58823400000001,0.27,112.0,,583.0,,,,4.0,1588204800.0,1.239837,,,112.0,2.0,NOK,58.0,,,,4975958528.0,,,2442.0,5.7994857,112.0,114.0,,7700.0,58.0,180.0,,,2.84,84.2,111.5,False,0.0357,12300.0,112.0,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWIB.OL,finmb_875518,no_market,,6.446000000000001,,-0.23193000000000003,48.516999999999996,-0.19713259,,,,10580000.0,,,33.109,,,,1577750400.0,0.49358,-199000000.0,-4.363,,,3.382766,0.21858000000000002,1640908800.0,1585612800.0,,,20705181.0,5530959872.0,,1097712000.0,2:1,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,47 67 58 40 80,,15065.0,,,,cff45b17-0aa3-3036-8fa9-21387db419e1,
WILS,Wilson,Industrials,21.2,20.6,21.4,2,,929.84,,0.0984,0.0928,0.0468,0.09539999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXL,XXL,Consumer discretionary,21.82,21.8,21.84,779,,5508.17,-0.0127,0.0541,0.0675,0.5214,-0.0437,0668,Consumer Cyclical,"XXL ASA operates as a sports retailer. The company offers sports, health, and fitness products, such as sports equipment and sportswear for various sports, including football, golf, water sports, racket sports, and ice hockey; and fitness equipment, including treadmills and rowing machines, as well as food supplements and nutrition. It also provides sports-related and outdoor shoes, and shoes accessories; sportswear comprising an assortment of clothes for men, women, and children for outerwear, casual wear, sportswear and technical gear, and swimwear; and outdoor products for fishing, wilderness living, and camping, such as tents, lavvos, sleeping bags, backpacks, and cooking equipment, as well as climbing gear and equipment for horses and dogs. In addition, the company provides hunting products, including firearms and ammunition, clothes, binoculars, optics, knives, and axes; skis and ski accessories, such as shoes, poles, clothes, and other equipment for cross-country and downhill skiing, as well as snowboarding; high-end and everyday bikes comprising hybrid bikes, mountain bikes, city bikes, and electric bikes for children, women, and men; and bike equipment, such as helmets, shoes, spare parts, and clothes. Further, it offers products that connect technology and sports/outdoor activities, including sport watches, action cameras, drones, GPS, earplugs and headphones, portable loudspeakers, sunglasses, pulse meters, power banks, and cycle computers. As of December 31, 2019, the company operated approximately 86 stores, including 36 stores in Norway, 28 stores in Sweden, 17 stores in Finland, and 5 stores in Austria, as well as e-commerce Websites, such as xxl.no, xxl.se, xxl.fi, xxl.dk, and xxlsports.at. XXL ASA was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 24 08 40 00,Norway,[],http://www.xxlasa.com,1.0,Alna Center,Specialty Retail,StrOemsveien 245,22.1,22.1,13.175429999999999,0.09049774,0.0,,22.2,,1208572.0,,22.1,20.875,2.0,22.1,,1208572.0,,,,,1528329600.0,2.715447,,,21.66,2.0,NOK,760218.0,,,,5508174848.0,,,3493161.0,0.5609711,21.66,21.88,,146500.0,760218.0,27.5534,7.1776314,,,3.98,21.84,False,,314200.0,22.2,OSL,XXL ASA,XXL ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,XXL.OL,finmb_30428758,no_market,,0.905,,-0.04705,-19.828,-0.17118579,,3.04,,252436992.0,,,16.765,,,,1577750400.0,0.37916002,-462000000.0,-2.793,,,1.3015211000000002,0.06273,1640908800.0,1593475200.0,,,154741147.0,8882849792.0,,1412035200.0,1:4,,,1.5430000000000001,,,,,,,,https://logo.clearbit.com/xxlasa.com,,,5568.0,,,,be3dd330-2515-3a60-a23a-44adf28d4f00,
YAR,Yara International,Materials,395.0,394.9,395.0,1798,,105912.23,-0.003,0.0618,0.1666,0.1305,0.0431,0277,Basic Materials,"Yara International ASA provides environmental and industrial solutions in Norway and internationally. It operates through three segments: Sales & Marketing, New Business, and Production. The Sales & Marketing segment offers nitrogen-based fertilizers, including urea, urea ammonium nitrate, calcium ammonium nitrate, ammonium nitrate, calcium nitrate, and compound fertilizers that contain plant nutrients, such as nitrogen, phosphorus, and potassium, as well as foliar and fertigation solutions through micronutrients. It also offers urea and phosphates used as raw materials for feed products in both agriculture and aquaculture; and ammonia, urea, and nitric acid used as input factors for a large range of products and applications. This segment sells its products to distributors, as well as directly to farmers and co-operatives. The New Business segment focuses on developing, commercializing, and scaling up of profitable businesses; and delivers equipment and services to store or handle products. It also provides solution of reagents, technology, and service for NOx abatement for industrial plants, and transport at land and sea. The Production segment produces ammonia, fertilizers, and industrial products. It is also involved in the operation of phosphate mines; trade and shipping of ammonia; and sale of fertilizers; as well as provides logistics services. The company provides its products under the YaraBela, YaraLiva, YaraMila, YaraTera, YaraVera, and YaraVita brands. The company was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,47 24 15 70 00,Norway,[],http://www.yara.com,1.0,Drammensveien 131,Agricultural Inputs,PO Box 343,396.2,395.6,346.75467000000003,0.004305906,1.0909,,396.2,,506352.0,,396.2,357.3943,1.706,395.6,,506352.0,,,,15.0,1588896000.0,0.697444,,,390.7,2.0,NOK,251209.0,,,,105885327360.0,,,703496.0,8.696233,390.7,394.8,,18000.0,251209.0,416.6,128.63193,,3.06,276.1,394.9,False,0.0379,64300.0,396.2,OSL,YARA INTERNATIONAL,Yara International ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,YAR.OL,finmb_9235643,no_market,,9.025,,0.03113,57.927,0.0045639277,,3.07,,268132000.0,,,29.581999999999997,,,,1577750400.0,0.30798998,379000000.0,1.399,,,13.349333999999999,0.36211,1640908800.0,1593475200.0,,,169296013.0,109887995904.0,,,,,,-0.03,,,,,,,,https://logo.clearbit.com/yara.com,47 24 15 70 01,282.27304,16033.0,,,,c105ace5-f782-39a5-b5b3-d78ca60fd444,
ZAL,Zalaris,Industrials,33.7,33.7,34.1,36,,661.22,0.012,0.0369,0.0,0.221,0.4402,0275,Industrials,"Zalaris ASA provides full-service outsourced personnel and payroll services. The company operates through two segments, Managed Services and Professional Services. It offers a range of payroll and human resource (HR) outsourcing services, including payroll processing, time and attendance, and travel expenses, as well as cloud-based HR functionality services, such as talent management, digital personnel archive, HR analytics, mobile solutions, etc. The company also provides consulting services. It serves retail, bank and insurance, offshore and energy, infrastructure, transportation, technology, services, and health industries. Zalaris ASA has operations in Norway, Sweden, Denmark, Finland, Germany, Latvia, the United Kingdom, and internationally. The company was formerly known as Zalaris HR Services AS and changed its name to Zalaris ASA in May 2014. Zalaris ASA was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 00,Norway,[],http://www.zalaris.com,1.0,Hovfaret 4b,Staffing & Employment Services,,33.3,34.3,32.159420000000004,0.019519519,0.0,,34.3,,60764.0,,33.3,33.4,0.65,34.3,,60764.0,,,,,1526428800.0,0.9651559999999999,,,33.1,2.0,NOK,14097.0,,,,661220992.0,,,20561.0,0.84226394,33.1,34.1,,44800.0,14097.0,38.9,28.319326,,,19.5,33.7,False,,2000.0,34.3,OSL,ZALARIS ASA,Zalaris ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ZAL.OL,finmb_8064584,no_market,,1.319,,-0.07875,34.055,0.42918456,,1.19,,19620800.0,,,4.901,,,,1577750400.0,0.38233003,-61826000.0,-3.148,,,6.8761477,0.26861,1640908800.0,1585612800.0,,,13752051.0,1035454144.0,,,,,,,,,,,,,,https://logo.clearbit.com/zalaris.com,47 22 02 60 01,,728.0,,,,30a379b8-2d3d-31c1-8894-5667107baad6,
ZENA-ME,Zenith Energy,Energy,0.08,0.07,0.08,40,LP,63.91,0.013500000000000002,-0.0209,-0.1667,-0.6495000000000001,-0.8077,T2P 0R8,Energy,"Zenith Energy Ltd., together with its subsidiaries, explores for and develops oil and natural gas. It also produces electricity and natural gas condensate. The company owns onshore oilfields with 75 wells located in Azerbaijan; and holds interests in 13 natural gas exploration and production assets, as well as condensate and electricity production sites in Italy. The company was formerly known as Canoel International Energy Ltd. and changed its name to Zenith Energy Ltd. in October 2014. Zenith Energy Ltd. was incorporated in 2007 and is headquartered in Calgary, Canada.",Calgary,587-315-9031,Canada,[],http://www.zenithenergy.ca,1.0,Bankers Court,Oil & Gas E&P,15th Floor Suite 1500 850-2nd Street S.W.,0.07400000000000001,0.076,0.117030434,,0.0,,0.0774,,5989176.0,,0.07400000000000001,0.09071764,,0.076,,5989176.0,,,,,,1.3004639999999998,,,0.073,4.0,NOK,1941588.0,,,,74330328.0,,,4714806.0,,0.073,0.0768,,,1941588.0,1.5,,,,0.053,0.075,False,,,0.0774,OSL,ZENITH ENERGY LTD,Zenith Energy Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,ZENA-ME.OL,finmb_40814475,no_market,,,,-1.35866,,-0.8102564,,,,826676992.0,,,,,,,1553990400.0,0.04091,,,,,,0.18187,1617148800.0,1577750400.0,,,410471111.0,33414220.0,,,,,,,,,,,,,,https://logo.clearbit.com/zenithenergy.ca,403-775-4474,,207.0,,,,1b7fe57d-960b-3378-9686-9d3bf8af0299,
ZWIPE-ME,Zwipe,Information technology,17.86,17.6,17.86,56,,455.88,-0.0187,0.1219,0.8059000000000001,2.3698,0.175,0151,Technology,"Zwipe AS, a biometric technology company, develops and commercializes biometric authentication solutions in the areas of payment, access control, and identification cards in Norway and internationally. The company provides Zwipe payment solution, a fingerprint activated payment card; biometric enrolment tablet for mobile registration and authentication of biometric cards by card issuers; and a wearable device for tokenization of payment applications. Zwipe AS has collaboration with Publicenter on biometric payment solutions. Zwipe AS was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.zwipe.com,1.0,RAdhusgata 24,Software—Infrastructure,,18.2,17.3,7.533587,,0.0,,17.98,,71813.0,,18.2,12.445294,,17.3,,71813.0,,,,,,,,,17.3,2.0,NOK,17022.0,,,,455881888.0,,,69562.0,300.31744,17.3,17.86,,,17022.0,17.98,,,,2.2,17.6,False,,,17.98,OSL,ZWIPE AS,Zwipe AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ZWIPE-ME.OL,finmb_251799104,no_market,,290.72700000000003,,0.0,-4.696000000000001,0.22147655,,,,25525300.0,,,5.041,,,,1577750400.0,0.01824,-95154000.0,-5.98,,,3.5429480000000004,0.20679002,1640908800.0,1577750400.0,,,18294720.0,441323744.0,,,,,,,,,,,,,,https://logo.clearbit.com/zwipe.com,,,29.0,,,,3d1c0b03-7744-3dfd-99af-d85b3bce923a,
