ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,fax,trailingPE,state,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid
SUNSB-ME,Sunndal Sparebank,Equity certificates,113.0,114.0,116.0,0,LP,152.79,,,-0.0424,0.0575,0.0858,6600,Financial Services,"Sunndal Sparebank, a savings bank, provides banking products and services for private and corporate customers in Norway. It offers payment and card solutions, such as BankID on mobile, bank cards, credit, mobile and online banking, international payments, Visa cards, and VIPPS; auto, building, holiday home, property, income, UNG, health, children, death fall, critical illness, disability, and other insurance, as well as health policies; car loans, mortgages, loans to other vehicles, and loans and refinancing; and savings and pensions, including share savings accounts, bank savings, BSU, fund savings, IPS, retirement savings, deposits pension, and VPS investor services to private customers. The company provides payment and card solutions, such as bank cards, payment terminals, eGiro/OCR, billing, credit, Web and mobile banking, and other payment services; financing solutions, including bank guarantees, construction loans, overdrafts, leasing, and corporate loans; liability, customer's, cyber, farmhouse agriculture, operating equipment and crop, property, health, landlord, home, craft, car, commercial, personal, travel, goods during transport, and occupational injuries insurance; savings and pensions; and other accounts and services to businesses in construction, property, trade and services, and agriculture industries. The company was founded in 1892 and is based in SunndalsÃ¸ra, Norway.",SunndalsÃ¸ra,47 71 68 91 00,Norway,[],http://sunndal-sparebank.no,1.0,Sunndalsveien 15,Banks—Regional,,113.0,114.0,111.26811000000001,0.07079646,0.2829,,114.0,,194.0,,113.0,116.14286000000001,8.0,114.0,,194.0,,,,8.0,1585267200.0,0.21681199999999998,,,113.0,2.0,NOK,200.0,,,,153356816.0,,,262.0,1.5418633999999998,113.0,116.0,,,200.0,118.0,,,,106.0,107.0,False,0.0696,,114.0,OSL,SUNNDAL SPAREBANK,Sunndal Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUNSB-ME.OL,finmb_32452702,no_market,,2.8310000000000004,,0.38784,,,,,,1357140.0,,,376.695,,,,1577750400.0,0.015420001000000001,-3050000.0,-2.247,,,0.29997742,0.0,1640908800.0,1593475200.0,,,931366.0,281573056.0,,,,,,,0.268,,,,,,,,https://logo.clearbit.com/sunndal-sparebank.no,,,,,,,,dd197052-51d0-31d7-81d4-de6977485aa6
SUSB-ME,Surnadal Sparebank,Equity certificates,108.0,107.0,108.0,0,LP,217.01,,,0.0,0.0268,0.036000000000000004,6650,Financial Services,"Surnadal Sparebank, an independent savings bank, provides various banking product and services to individuals and businesses in Norway. The company offers savings and pension accounts. It also provides mortgage, car, other vehicles, motor homes/caravans, motorcycles/quads, snowmobiles, construction, and home loans, as well as small loans and refinancing, and bridge financing; bank guarantees; and overdraft services. In addition, the company offers various insurance products, such as home and leisure insurance; liability, customer's, cyber, farm building agriculture, operating tools and crop, property, health, landlord, craft, commercial, personal, travel, large car, goods during transport, and occupational injuries insurance, as well as home insurance agriculture products; vehicle insurance comprising ATV/Quad biking, motorhome, boat, caravan, motorcycle, moped and scooter, private tractor, veteran vehicle, and snowmobile; and other insurance, including horse, and dog and breed cat. Further, it provides mobile, online, and Internet banking services; credit cards; bank cards; overseas payment services; fund savings; mobile payments; and vehicles, machinery, operating equipment, and movable properties leasing services. Additionally, the company offers iZettle, a mobile payment terminal. Surnadal Sparebank was founded in 1842 and is based in Surnadal, Norway.",Surnadal,47 71 66 27 00,Norway,[],http://www.bank.no,1.0,BÃ¥rdshaugvegen 7,Banks—Regional,,108.0,107.0,106.0942,0.06481481,0.1973,,108.0,,422.0,,108.0,107.942856,7.0,107.0,,422.0,,,,7.0,1583280000.0,0.264311,,,107.0,2.0,NOK,0.0,,,,217656720.0,,,277.0,1.3024678,107.0,110.0,,,0.0,117.0,,,,100.0,106.0,False,0.0648,,108.0,OSL,SURNADAL SPAREBANK,Surnadal Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUSB-ME.OL,finmb_58060310,no_market,,2.67,,0.46785,,,,,,2015340.0,,,430.75,,,,1577750400.0,0.03771,78183000.0,38.794000000000004,,,0.25072548,0.0,1640908800.0,1593475200.0,,,1899140.0,446185248.0,,,,,,,0.495,,,,,,,,https://logo.clearbit.com/bank.no,,47 71 66 27 27,2.7839357999999996,,,,,2e02084b-fec2-35c2-980f-3a238c630cc9
TRVX,Targovax,Health care,9.0,8.97,9.02,108,,685.58,0.0286,0.0702,0.3294,0.0274,0.7964,0283,Healthcare,"Targovax ASA, a clinical stage immuno-oncology company, engages in the development of oncolytic viruses to target hard-to-treat solid tumors. Its lead product candidate is ONCOS-102 that is in Phase I/II clinical studies for the treatment of mesothelioma, melanoma, peritoneal disease, and prostate cancer. It also develops neoantigen cancer vaccines targeting tumors with oncogenic RASÂmutations. The company has collaboration agreements with Cancer Research Institute, Ludwig Cancer Research, and AstraZeneca to develop ONCOS-102 for peritoneal disease; Sotio to develop ONCOS-102 for prostate cancer; Valo Therapeutics to develop RAS neoantigen coating of ONCOS viruses using PeptiCRAd technology; and Merck & Co., Inc. to evaluate ONCOS-102 in combination with KEYTRUDA in mesothelioma. Targovax ASA is based in Oslo, Norway.",Oslo,47 21 39 88 10,Norway,[],http://www.targovax.com,1.0,Lilleakerveien 2C,Biotechnology,,8.75,8.85,6.99,,0.0,,9.01,,294246.0,,8.75,7.346286,,8.85,,294246.0,,,,,,2.054802,,,8.74,2.0,NOK,113529.0,,,,685582208.0,,,229828.0,242.34084,8.74,9.01,,0.0,113529.0,12.0,-3.1578948,,,3.515,8.96,False,,0.0,9.01,OSL,TARGOVAX ASA,Targovax ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRVX.OL,finmb_144098164,no_market,,222.46599999999998,,0.0,-5.051,,,-2.85,,76175800.0,,,4.755,,,,1577750400.0,0.25366,-120237000.0,-1.7480000000000002,,,1.8927444,0.122279994,1640908800.0,1593475200.0,,,52972873.0,629356544.0,,,,,,,,,,,,,,,https://logo.clearbit.com/targovax.com,19.0,,,,,,,fccf11ea-fe66-3f46-abef-9e2d0c89d3ee
TECH,Techstep,Information technology,5.55,5.5,5.55,268,,1013.08,0.0571,0.0571,0.3471,0.6372,0.5205,0667,Technology,"Techstep ASA provides digital workplace services in Norway and Sweden. It offers mobile hardware, service, support, and mobility consultancy services; and software as a service telecom expense management modules. The company also provides industry-leading cloud-based PBX solutions and enterprise mobility management services, including mobile security, system design, implementation, and mobile device management. Techstep ASA is headquartered in Oslo, Norway.",Oslo,47 23 17 23 50,Norway,[],http://www.techstepasa.no,1.0,BrynsallEen 4,Software—Application,,5.25,5.2,3.0808694,,0.0,,5.75,,240753.0,,5.25,4.4022856,,5.2,,240753.0,,,,,,0.366978,,,5.15,2.0,NOK,962442.0,,,,1013085952.0,,,245199.0,0.91370827,5.15,5.55,,60000.0,962442.0,5.8,,,,1.95,5.5,False,,72100.0,5.75,OSL,TECHSTEP ASA,Techstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TECH.OL,finmb_371366152,no_market,,0.807,,-0.05524,32.067,,,,,182538000.0,,,2.884,,,,1577750400.0,0.027460001,-61245000.0,-0.313,,,1.9244106,0.75827,1640908800.0,1593475200.0,,,41808607.0,894329472.0,,1457654400.0,1:10,,,,,,,,,,,,https://logo.clearbit.com/techstepasa.no,210.0,,,,,,,98dc7594-ff78-3c96-a31e-cdf580ce8a5f
TEL,Telenor,Communication services,154.4,154.35,154.4,1973,,216076.32,0.0108,0.0192,0.0755,0.0385,-0.0914,1360,Communication Services,"Telenor ASA, together with its subsidiaries, operates as a telecommunication company worldwide. Its principal products and services include mobile communication, fixed line communication, and broadcasting services. The company's mobile communication services comprise voice, data, internet, and content services, as well as customer equipment and messaging. Its fixed line services consist of telephony, Internet and TV, and leased lines, as well as data and managed services; and broadcast services include broadcasting and data communication services through satellite, and terrestrial radio and TV transmission. The company also provides wholesale services that enable the operators to route international voice, messaging, data, and signaling traffic through a single connection to a global network, as well as handles international roaming relationships. In addition, it offers digital services, such as international communication services and machine to machine communication, as well as Internet based services, digital media advertising, and financial services. Further, the company sells mobile devices/phones. Telenor ASA was founded in 1855 and is headquartered in Fornebu, Norway.",Fornebu,47 81 07 70 00,Norway,[],http://www.telenor.com,1.0,SnarÃ¸yveien 30,Telecom Services,,152.75,154.5,148.6913,0.05695581,2.1429,,154.95,,1720544.0,,152.75,149.78572,8.7,154.5,,1720544.0,,,,8.6,1602115200.0,0.178571,,,153.15,2.0,NOK,489315.0,,,,219800961024.0,,,1436114.0,1.8013963,153.15,154.6,,301900.0,489315.0,184.5,15.45,,5.09,130.75,154.45,False,0.0548,230500.0,154.95,OSL,TELENOR ASA,Telenor ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,TEL.OL,finmb_658535,no_market,,3.035,,0.050980000000000004,8.18,,,10.0,,1422659968.0,,,19.729,,,,1577750400.0,0.30785,5539999744.0,4.374,,,7.8311114,0.53981996,1640908800.0,1593475200.0,,,613954891.0,370318508032.0,,,,,,,0.55,,,,,,,,https://logo.clearbit.com/telenor.com,20000.0,,35.322357000000004,,,,,cb2fb510-025f-3c23-9069-f636f51e0aa3
TGS,TGS-NOPEC Geophysical Company,Energy,108.9,108.75,108.9,795,,12766.17,-0.0393,-0.0114,0.0102,-0.5792,-0.5255,1386,Energy,"TGS-NOPEC Geophysical Company ASA provides geoscientific data products and services to the oil and gas industry worldwide. The company offers geophysical multi-client data, including seismic data; and geophysical library, such as gravity, magnetic, seep, geothermal, controlled source electromagnetic, and multi-beam data. It also provides geological services comprising digital well logs; and interpretation services and other geoscientific data to support hydrocarbon exploration. In addition, the company offers imaging services, which include depth and time imaging; marine, land, and ocean bottom cables and nodes; anisotropic imaging; transition zone processing; multi component processing; shear wave; and 4D time-lapse, as well as wide azimuth data processing. Further, it provides data and analytics solutions; data integration products; and PRIMA, a multi-function exploration software suite. TGS-NOPEC Geophysical Company ASA has a strategic collaborations with Axxis Geo Solutions and Schlumberger Limited for Ocean Bottom Node Projects in North Sea. TGS-NOPEC Geophysical Company ASA was founded in 1981 and is headquartered in Asker, Norway.",Asker,47 66 76 99 00,Norway,[],http://www.tgs.com,1.0,Lensmannslia 4,Oil & Gas Equipment & Services,,113.2,111.0,133.57266,0.009187279,,,112.0,,280850.0,,113.2,112.22856999999999,1.04,111.0,,280850.0,,,,4.56,1596067200.0,1.478448,,,108.75,2.0,NOK,129902.0,,,,12748545024.0,,,301287.0,25.535137,108.75,108.85,,20000.0,129902.0,284.3,52.536232,,3.43,92.4,108.7,False,0.039,21000.0,112.0,OSL,TGS NOPEC GEOPH.CO,TGS-NOPEC Geophysical Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TGS.OL,finmb_883703,no_market,,26.215,,-0.051629999999999995,37.424,,,2.07,,117228000.0,,,11.554,,,,1577750400.0,0.63945,-25779000.0,-0.251,,,9.412325,0.0113699995,1640908800.0,1593475200.0,,,114794813.0,13087785984.0,,1150329600.0,4:1,,,,,,,,,,,,https://logo.clearbit.com/tgs.com,666.0,47 66 76 99 10,,,,,,e18b95a3-a369-3f26-a613-94c6fdb0c647
THIN,Thin Film Electronics,Information technology,0.4,0.39,0.4,416,,300.25,0.0265,0.0857,0.4891,-0.6524,-0.7968999999999999,0160,Technology,"Thin Film Electronics ASA designs, develops, and produces ultrathin energy storage solutions for wearable devices, connected sensors, and other applications. Its solid-state lithium battery technology enables it to produce rechargeable batteries with high energy densities and long product lifetimes. The company was founded in 2005 is headquartered in Oslo, Norway.",Oslo,47 22 42 45 00,Norway,[],http://www.thinfilmsystems.com,1.0,Fridtjof Nansens Plass 4,Electronic Components,,0.385,0.4,0.58878624,,0.0,,0.42,,2007349.0,,0.385,0.33318284,,0.4,,2007349.0,,,,,,2.032635,,,0.39,4.0,NOK,6555765.0,,,,300249280.0,,,4678564.0,480.39883,0.39,0.3954,,2859200.0,6555765.0,3.76,-7.9040003,,,0.2174,0.3952,False,,1223200.0,0.42,OSL,THIN FILM ELECTRON,Thin Film Electronics ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,THIN.OL,finmb_740992,no_market,,254.541,,0.0,-4.678,,,-0.05,,759740032.0,,,-0.086,,,,1577750400.0,0.06763,-63932000.0,-0.753,,,,0.02408,1640908800.0,1593475200.0,,,287491434.0,159088384.0,,1572566400.0,1:20,,,,,,,,,,,,https://logo.clearbit.com/thinfilmsystems.com,23.0,,,,,,,bea67659-9f1f-30a2-9bb3-0fd9bcef7d7c
TIETOO,TietoEVRY,Information technology,256.0,253.6,255.8,13,,30312.69,0.0119,-0.0139,-0.0149,-0.0539,,2101,Technology,"TietoEVRY Oyj operates as a software and services company. It operates through Digital Experience, Hybrid Infra, Industry Software, and Product Development Services segments. The Digital Experience segment provides consulting services, including design of service experiences, smart use of data, IT architecture consulting, and business process and change management, as well as system integration, and application development and management. The Hybrid Infra segment offers enterprises with life cycle management of IT infrastructure, which covers a variety of technologies. The Industry Software segment provides with industry-specific software products for business-critical processes of clients in the financial services, public and healthcare, and welfare sectors, as well as in the forest industry, and the energy and oil and gas segments. The Product Development Services segment offers software R&D services with a focus on the telecom sector, as well as new domains, such as automotive serving the communications infrastructure, consumer electronics, and semiconductor companies, and the automotive industry. The company also provides software advisory and consulting services, and industry specific software; engages in the design, implementation, and maintenance of customized solutions and IT operations. It operates in Finland, Sweden, Norway, Austria, the Baltic countries, Russia, and internationally. The company was formerly known as Tieto Oyj and changed its name to TietoEVRY Oyj in December 2019. TietoEVRY Oyj was founded in 1968 and is headquartered in Espoo, Finland.",Espoo,358 207 2010,Finland,[],http://www.tietoevry.com,1.0,Keilalahdentie 2-4,Information Technology Services,P.O.Box 2,253.0,253.0,254.07826,,0.0,,258.0,,1082.0,,253.0,263.45715,,253.0,,1082.0,,,,6.98,1601337600.0,0.8380540000000001,,,252.2,2.0,NOK,1061.0,,,,30565120000.0,,,4000.0,,252.2,256.0,,,1061.0,317.0,,,,201.2,253.6,False,0.0276,,258.0,OSL,TIETOEVRY OYJ,TietoEVRY Oyj,Europe/Oslo,CEST,False,7200000.0,EQUITY,TIETOO.OL,finmb_1034090,no_market,,,,0.02333,,,,,,118409000.0,,,,,,,1577750400.0,0.38723,,,,,,0.24724000000000002,1640908800.0,1593475200.0,,,54908237.0,29966313472.0,,,,,,,,,,,,,,,https://logo.clearbit.com/tietoevry.com,23789.0,,,,,,,73c9b7e7-badc-3724-8b79-ad47831de1e2
TOM,Tomra Systems,Industrials,398.3,398.1,398.3,1117,,58797.01,0.0061,-0.019,0.0823,0.4307,0.7363,1385,Industrials,"Tomra Systems ASA provides sensor-based solutions for optimal resource productivity worldwide. It operates through Collection Solutions and Sorting Solutions segments. The Collection Solutions segment produces, sells, and services reverse vending machines and related data management system. It is also involved in picking up, transporting, and processing empty beverage containers on behalf of beverage producers/fillers. This segment offers its solutions to the food retail industry in Europe and the United States. The Sorting Solutions segment provides sorting and processing technology for the fresh and processed food industries; sorting systems for waste and metal material streams; and ore sorting systems for the mining industry. Tomra Systems ASA was founded in 1972 and is headquartered in Asker, Norway.",Asker,47 66 79 91 00,Norway,[],http://www.tomra.com,1.0,Drengsrudhagen 2,Waste Management,,395.9,398.0,356.37625,0.0069461986,0.59650004,,399.8,,241525.0,,395.9,390.30286,2.75,398.0,,241525.0,,,,2.75,1588636800.0,0.50862,,,396.7,2.0,NOK,71216.0,,,,58797043712.0,,,269686.0,6.1449833,396.7,398.3,,218400.0,71216.0,426.0,69.51134499999999,,1.4,201.0,398.1,False,0.0069,98700.0,399.8,OSL,TOMRA SYSTEMS ASA,Tomra Systems ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOM.OL,finmb_878841,no_market,,6.4110000000000005,,0.07117000000000001,37.656,,,5.73,,147620000.0,,,38.575,,,,1577750400.0,0.7127100000000001,681000000.0,4.605,,,10.325339,0.0,1640908800.0,1593475200.0,,,108186195.0,61345316864.0,,974851200.0,2:1,,,,-0.022000000000000002,,,,,,,,https://logo.clearbit.com/tomra.com,4500.0,47 66 79 91 11,86.49294,,,,,2ec6aabb-d108-3aab-9fd6-ef3992573975
TOTG,Totens Sparebank,Equity certificates,132.0,130.0,132.0,6,LP,808.44,0.0076,0.0076,-0.0435,0.0028000000000000004,0.1151,2850,Financial Services,"Totens Sparebank provides various banking and financial products and services in Norway. It provides savings; mortgages, loans, credit, and cards; pension products; VIPPS; insurance products; and asset management, leasing, payment, and real estate services, as well as online and mobile banking services. The company operates through five offices located in Mjosa, Gjovik, Lena, Raufoss, Hamar, and Raholt. Totens Sparebank was founded in 1854 and is headquartered in Lena, Norway.",Lena,47 61 14 12 00,Norway,[],http://www.totenbanken.no,1.0,Lenagata 30,Banks—Regional,,131.0,131.0,134.44203000000002,0.0648855,0.4321,,132.0,,4617.0,,131.0,136.85715,8.5,131.0,,4617.0,,,,7.0,1585699200.0,0.20197,,,131.0,2.0,NOK,602.0,,,,808437952.0,,,1031.0,1.9129691000000002,131.0,132.0,,57000.0,602.0,149.0,8.870968,,,115.0,130.0,False,0.053400002,57000.0,132.0,OSL,TOTENS SPAREBANK,Totens Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOTG.OL,finmb_9237532,no_market,,10.103,,0.4264,,,,14.88,,6124530.0,,,310.945,,,,1577750400.0,0.0932,92334208.0,14.632,,,0.42451236,0.40230998,1640908800.0,1593475200.0,,,6086929.0,4269763072.0,,1335916800.0,340:240,,,,-0.040999999999999995,,,,,,,,https://logo.clearbit.com/totenbanken.no,94.0,47 61 14 12 65,9.021322999999999,,,,,326bf409-d1ab-37b9-866a-96d0d87ae252
