ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,fax,trailingPE,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
TYSB-ME,5680,Financial Services,,"Tysnes Sparebank, a savings bank, provides banking products and services for private and business customers in Tysness and surrounding areas. It offers payment solutions, such as bank cards, credits, and mobile and online banking; insurance solutions, such as children, auto, death fall, health, buildings, holiday home, income, critical health, disability, and other insurance; loans, such as car loans, mortgages, loans to other vehicles, credit lines, and small loans; and share savings accounts, bank savings, BSU, fund savings, IPS, and retirement savings and pension accounts to private customers. The company also provides payment solutions, billing services, and Web and mobile banking services; financing services, such as bank guarantees, overdrafts, leasing, and corporate loans; liability, operational agriculture, property, health, home insurance, breeding and crew, car, and occupational insurance; and other accounts to companies in construction, property, trade and services, and agricultural industries. The company was incorporated in 1862 and is headquartered in Tysnes, Norway branches in Kvinnherad, Bergen, Odda, and Stord.",Tysnes,Norway,[],http://tysnes-sparebank.no,1,Teiglandsvegen 2,Banks—Regional,110,109,110.78832,0.040727273,0.7261,,110,,14,,110,111.47059,4.48,109,,14,,,,4.48,1591920000,0.201016,,,109,2,NOK,0,,,,166878800,,,60,2.5178611,109,111,,,0,128,,,,98,108,False,0.040700004,,110,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,6.477,,0.34339002,,,,,,1517080,,,210.553,,,,1577750400,0.02637,22759000,18.336,,,0.5224338,0,1640908800,1593475200,,,700022,429262592,,,,,,-0.246,,,,,,,,https://logo.clearbit.com/tysnes-sparebank.no,47 53 43 03 00,,5.9991274,,,,,de47baa7-16a7-3778-aa54-ecf4024100b0,
TRE,1324,Financial Services,,"Treasure ASA, through its 12.04% interest in Hyundai Glovis Co. Ltd., provides transportation and logistics services in South Korea. The company was incorporated in 2016 and is based in Lysaker, Norway. Treasure ASA is a subsidiary of Wilh. Wilhelmsen Holding ASA.",Lysaker,Norway,[],http://www.treasureasa.com,1,PO Box 33,Asset Management,12.5,12.8,10.788176,0.00368,,,12.8,,68915,,12.5,11.148529,0.046,12.8,,68915,,,,0.4,1584057600,1.192926,,,12.6,2,NOK,5084,,,,2734641152,,,20777,216.10883,12.6,12.9,,387700,5084,15,,,,7.5,12.4,False,0.0339,82400,12.8,OSL,TREASURE ASA,Treasure ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TRE.OL,finmb_20576757,no_market,,209.872,,0,,-0.07407409,,,,217035008,,,1.774,,,,1577750400,0.17005,-236400992,-1.087,,,7.102593,0.75238997,1640908800,1593475200,,,53364566,2655718656,,,,,,,,,,,,,,https://logo.clearbit.com/treasureasa.com,47 67 58 40 00,,,,,,,5f6188c3-c96f-3912-85c3-41d8eec4f9a9,
ULTIMO,0379,Healthcare,19,"Ultimovacs ASA, a pharmaceutical company, develops immunotherapies for various cancers. The company engages in performing a clinical development program with clinical trials in Europe and the United States. Its lead product candidate is UV1, a peptide-based vaccine, which completed Phase I clinical trial that induces T cell response against the universal cancer antigen telomerase. The company was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.ultimovacs.com,1,UllernchaussÃ©en 64,Biotechnology,49.5,49.9,41.950363,,0,,51,,16623,,49.5,44.264706,,49.9,,16623,,,,,,,,,49.6,2,NOK,3209,,,,1589083008,,,22951,,49.6,50.6,,,3209,76,,,,26,50,False,,,51,OSL,ULTIMOVACS ASA,Ultimovacs ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ULTIMO.OL,finmb_241624822,no_market,,,,0,-10.486,,,,,31973500,,,16.826,,,,1577750400,0.28587,-107843000,-3.824,,,2.953762,0.47478,1640908800,1593475200,,,18122906,1138201600,,,,,,,,,,,,,,https://logo.clearbit.com/ultimovacs.com,47 41 38 00 80,,,,,,,920d6ba7-6524-3ff3-bb26-c3e0e6f49e46,
VVL,5700,Financial Services,,"Voss Veksel- og Landmandsbank ASA provides financial products and services to private individuals and corporate customers in Norway. The company offers saving accounts; construction, corporate, car, and other vehicle loans; overdrafts facilities; and bank guarantees. It also provides bank cards; insurance and pension products; payment services; leasing services; and Internet, online, and mobile banking services. The company was founded in 1843 and is based in Voss, Norway.",Voss,Norway,[],http://vekselbanken.no,1,Vangsgata 24,Banks—Regional,157,157,149.0511,0.044585988,0.36180001,,157,,119,,157,155.70589,7,157,,119,,,,7,1588550400,0.382694,,,156,2,NOK,1274,,,,345984032,,,701,3.3050957,156,157,,34200,1274,171,8.602739,,3.7,125,155,False,0.0446,38200,157,OSL,VOSS VEKSEL-OG LAN,Voss Veksel- og Landmandsbank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VVL.OL,finmb_20392694,no_market,,16.1,,0.39606997,,-0.04848486,,18.25,,2203720,,,263.919,,,,1577750400,0.07198,41461000,19.178,,,0.59487945,0.30106002,1640908800,1593475200,,,1983294,1685371392,,1399939200,20:1,,,-0.217,,,,,,,,https://logo.clearbit.com/vekselbanken.no,47 56 52 35 00,47 56 51 27 47,8.186464,,,,,13d8dce8-f3ca-3f70-bdb9-6fe73d298889,
ZWIPE-ME,0151,Technology,29,"Zwipe AS, a biometric technology company, develops and commercializes biometric authentication solutions in the areas of payment, access control, and identification cards in Norway and internationally. The company provides Zwipe payment solution, a fingerprint activated payment card; biometric enrolment tablet for mobile registration and authentication of biometric cards by card issuers; and a wearable device for tokenization of payment applications. Zwipe AS has collaboration with Publicenter on biometric payment solutions. Zwipe AS was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.zwipe.com,1,RAdhusgata 24,Software—Infrastructure,15.96,15.96,9.060766,,0,,15.96,,35833,,15.96,16.11559,,15.96,,35833,,,,,,,,,15.14,2,NOK,30393,,,,387984544,,,69530,393.49344,15.14,15.8,,,30393,22,,,,2.2,15.6,False,,,15.96,OSL,ZWIPE AS,Zwipe AS,Europe/Oslo,CEST,False,7200000,EQUITY,ZWIPE-ME.OL,finmb_251799104,no_market,,216.787,,0,-2.164,0.30819678,,,,25525300,,,3.123,,,,1577750400,0.01824,-99893000,-9.234,,,4.867115,0.20679002,1640908800,1593475200,,,11240799,213752432,,,,,,,,,,,,,,https://logo.clearbit.com/zwipe.com,,,,,,,,3d1c0b03-7744-3dfd-99af-d85b3bce923a,
YAR,0277,Basic Materials,16033,"Yara International ASA provides environmental and industrial solutions in Norway and internationally. It operates through three segments: Sales & Marketing, New Business, and Production. The Sales & Marketing segment offers nitrogen-based fertilizers, including urea, urea ammonium nitrate, calcium ammonium nitrate, ammonium nitrate, calcium nitrate, and compound fertilizers that contain plant nutrients, such as nitrogen, phosphorus, and potassium, as well as foliar and fertigation solutions through micronutrients. It also offers urea and phosphates used as raw materials for feed products in both agriculture and aquaculture; and ammonia, urea, and nitric acid used as input factors for a large range of products and applications. This segment sells its products to distributors, as well as directly to farmers and co-operatives. The New Business segment focuses on developing, commercializing, and scaling up of profitable businesses; and delivers equipment and services to store or handle products. It also provides solution of reagents, technology, and service for NOx abatement for industrial plants, and transport at land and sea. The Production segment produces ammonia, fertilizers, and industrial products. It is also involved in the operation of phosphate mines; trade and shipping of ammonia; and sale of fertilizers; as well as provides logistics services. The company provides its products under the YaraBela, YaraLiva, YaraMila, YaraTera, YaraVera, and YaraVita brands. The company was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.yara.com,1,Drammensveien 131,Agricultural Inputs,366,366,350.8674,0.004661202,1.0909,,368.3,,545688,,366,377.92285,1.706,366,,545688,,,,15,1588896000,0.697444,,,363.4,2,NOK,129382,,,,97975427072,,,633321,8.046602,363.4,365.1,,18000,129382,416.6,119.022804,,3.06,276.1,364.8,False,0.040799998,64300,368.3,OSL,YARA INTERNATIONAL,Yara International ASA,Europe/Oslo,CEST,True,7200000,EQUITY,YAR.OL,finmb_9235643,no_market,,8.397,,0.03113,53.899,-0.06751591,,3.07,,268132000,,,29.582,,,,1577750400,0.30798998,379000000,1.399,,,12.352105,0.36211,1640908800,1593475200,,,169296013,102246219776,,,,,,-0.03,,,,,,,,https://logo.clearbit.com/yara.com,47 24 15 70 00,47 24 15 70 01,261.18655,PO Box 343,,,,c105ace5-f782-39a5-b5b3-d78ca60fd444,
VISTIN,0661,Healthcare,65,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.vistin.com,1,ÃstensjÃ¸veien 27,Drug Manufacturers—Specialty & Generic,16.7,16.7,10.444891,0.059880238,0,,17.1,,451697,,16.7,14.132353,1,16.7,,451697,,,,1,1589932800,,,,16.45,2,NOK,70410,,,,729468672,,,169028,2.8140693,16.45,16.75,,14100,70410,18,14.059831,,,5,16.45,False,0.069,34200,17.1,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VISTIN.OL,finmb_288390382,no_market,,2.654,,-0.17864999,14.552,0.9509345,,1.17,,44344600,,,5.84,,,,1577750400,0.19695,-46436000,-1.044,,,2.8167808,0.62490004,1640908800,1593475200,,,27281487,687904768,,,,,,47.511,,,,,,,,https://logo.clearbit.com/vistin.com,47 35 98 42 00,,,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,
WWI,1366,Industrials,15065,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,Norway,[],http://www.wilhelmsen.com,1,Strandveien 20,Marine Shipping,120,120,113.26934,0.0022500001,,,122.5,,2645,,120,114.911766,0.27,120,,2645,,,,4.5,1588204800,1.239837,,,116.5,2,NOK,3177,,,,5310267904,,,7867,6.232709,116.5,122,,13000,3177,179,42.96029,,2.82,86.8,117,False,0.0381,50600,122.5,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,WWI.OL,finmb_875518,no_market,,6.893,,-0.27113,53.387,-0.10780668,,2.77,,34000000,,,35.285,,,,1577750400,0.19161,-231000000,-5.129,,,3.3725379,0.62031,1640908800,1593475200,,,20705181,5872600064,,,,,,-0.36,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,47 67 58 40 00,47 67 58 40 80,,,,,,7ff393f2-db27-3e08-92bc-41abf523b497,
ZAL,0275,Industrials,723,"Zalaris ASA provides full-service outsourced personnel and payroll services. The company operates through two segments, Managed Services and Professional Services. It offers a range of payroll and human resource (HR) outsourcing services, including payroll processing, time and attendance, and travel expenses, as well as cloud-based HR functionality services, such as talent management, digital personnel archive, HR analytics, mobile solutions, etc. The company also provides consulting services. It serves retail, bank and insurance, offshore and energy, infrastructure, transportation, technology, services, and health industries. Zalaris ASA has operations in Norway, Sweden, Denmark, Finland, Germany, Latvia, the United Kingdom, and internationally. The company was formerly known as Zalaris HR Services AS and changed its name to Zalaris ASA in May 2014. Zalaris ASA was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.zalaris.com,1,Hovfaret 4b,Staffing & Employment Services,39.8,39.6,32.960583,0.016331658,0,,39.6,,31057,,39.8,35.85588,0.65,39.6,,31057,,,,,1526428800,0.965156,,,38.3,2,NOK,7118,,,,773059520,,,29110,0.97124255,38.3,39.4,,44800,7118,44.6,33.10924,,,19.5,39.1,False,,2000,39.6,OSL,ZALARIS ASA,Zalaris ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ZAL.OL,finmb_8064584,no_market,,1.37,,-0.04533,29.766,0.9509804,,1.19,,19620800,,,5.18,,,,1577750400,0.38233003,-36083000,-1.827,,,7.6061783,0.26861,1640908800,1593475200,,,13773116,1090087936,,,,,,,,,,,,,,https://logo.clearbit.com/zalaris.com,47 40 00 33 00,47 22 02 60 01,,,,,,30a379b8-2d3d-31c1-8894-5667107baad6,
WWIB,1366,Industrials,15065,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,Norway,[],http://www.wilhelmsen.com,1,Strandveien 20,Marine Shipping,120,125,113.0292,0.0022500001,,,125,,613,,120,114.94118,0.27,125,,613,,,,4,1588204800,1.239837,,,118,2,NOK,2213,,,,5243790336,,,1828,6.1546836,118,126,,7700,2213,180,,,2.84,84.2,117.5,False,0.0343,12300,125,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,WWIB.OL,finmb_875518,no_market,,6.919,,-0.27113,53.59,-0.09433961,,,,10580000,,,35.285,,,,1577750400,0.49358,-231000000,-5.129,,,3.3441973,0.21858,1640908800,1593475200,,,20705181,5894889984,,1097712000,2:1,,,-0.36,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,47 67 58 40 00,47 67 58 40 80,,,,,,cff45b17-0aa3-3036-8fa9-21387db419e1,
WALWIL,1364,Industrials,8646,"Wallenius Wilhelmsen ASA, together with its subsidiaries, provides roll-on roll-off (ro-ro) shipping and vehicle logistics services worldwide. It operates in two segments, Ocean and Landbased segments. The Ocean segment engages in the ocean transport of cars, and ro-ro and project cargo primarily for car manufacturers, as well as manufacturers of agriculture, and other high and heavy equipment. The Landbased segment offers vehicle logistics services, including plant and port based technical, marine terminal, and inland distribution services. The company provides its services principally under the Wallenius Wilhelmsen Ocean, Wallenius Wilhelmsen Solutions, EUKOR, ARC, and Armacup brands. It operates a fleet of 126 vessels servicing 15 trade routes. Wallenius Wilhelmsen ASA was founded in 1861 and is based in Lysaker, Norway.",Lysaker,Norway,[],http://www.walleniuswilhelmsen.com,1,Strandveien 20,Integrated Freight & Logistics,15.36,15.18,13.136533,0.00390625,0.5426,,15.18,,341978,,15.36,13.71353,0.06,15.18,,341978,,,,,1573516800,2.118466,,,14.84,2,NOK,80540,,,,6309774336,,,475552,1.8971058,14.84,14.94,,0,80540,28.8,31.787233,,,7.58,14.88,False,,0,15.18,OSL,WALLENIUS WILH ASA,Wallenius Wilhelmsen ASA,Europe/Oslo,CEST,False,7200000,EQUITY,WALWIL.OL,finmb_109864930,no_market,,3.077,,-0.07937,46.738,-0.23123121,,0.47,,422340992,,,5.526,,,,1577750400,0.13828,-264000000,-0.625,,,2.703583,0.75631,1640908800,1593475200,,,100943705,10235624448,,,,,,,,,,,,,,https://logo.clearbit.com/walleniuswilhelmsen.com,47 67 82 57 00,,,,,,,ed8c9dbc-e194-3c77-adf8-7e083477b0a4,
XXL,0668,Consumer Cyclical,5568,"XXL ASA operates as a sports retailer. The company offers sports, health, and fitness products, such as sports equipment and sportswear for various sports, including football, golf, water sports, racket sports, and ice hockey; and fitness equipment, including treadmills and rowing machines, as well as food supplements and nutrition. It also provides sports-related and outdoor shoes, and shoes accessories; sportswear comprising an assortment of clothes for men, women, and children for outerwear, casual wear, sportswear and technical gear, and swimwear; and outdoor products for fishing, wilderness living, and camping, such as tents, lavvos, sleeping bags, backpacks, and cooking equipment, as well as climbing gear and equipment for horses and dogs. In addition, the company provides hunting products, including firearms and ammunition, clothes, binoculars, optics, knives, and axes; skis and ski accessories, such as shoes, poles, clothes, and other equipment for cross-country and downhill skiing, as well as snowboarding; high-end and everyday bikes comprising hybrid bikes, mountain bikes, city bikes, and electric bikes for children, women, and men; and bike equipment, such as helmets, shoes, spare parts, and clothes. Further, it offers products that connect technology and sports/outdoor activities, including sport watches, action cameras, drones, GPS, earplugs and headphones, portable loudspeakers, sunglasses, pulse meters, power banks, and cycle computers. As of December 31, 2019, the company operated approximately 86 stores, including 36 stores in Norway, 28 stores in Sweden, 17 stores in Finland, and 5 stores in Austria, as well as e-commerce Websites, such as xxl.no, xxl.se, xxl.fi, xxl.dk, and xxlsports.at. XXL ASA was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.xxlasa.com,1,Alna Center,Specialty Retail,20.64,20.64,14.351009,0.09689923,0,,21.1,,819744,,20.64,21.43647,2,20.64,,819744,,,,,1528329600,2.715447,,,20.58,2,NOK,333754,,,,5225445888,,,2577452,0.53217703,20.58,20.72,,146500,333754,24.6894,6.809211,,,3.98,20.64,False,,314200,21.1,OSL,XXL ASA,XXL ASA,Europe/Oslo,CEST,False,7200000,EQUITY,XXL.OL,finmb_30428758,no_market,,0.867,,-0.04705,-19.005,-0.08334708,,3.04,,252436992,,,16.765,,,,1577750400,0.37916002,-462000000,-2.793,,,1.2347152,0.06273,1640908800,1593475200,,,155296508,8514292736,,1412035200,1:4,,,1.543,,,,,,,,https://logo.clearbit.com/xxlasa.com,47 24 08 40 00,,,StrOemsveien 245,,,,be3dd330-2515-3a60-a23a-44adf28d4f00,
