ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err
TEL,1360,Communication Services,20000,"Telenor ASA, together with its subsidiaries, operates as a telecommunication company worldwide. Its principal products and services include mobile communication, fixed line communication, and broadcasting services. The company's mobile communication services comprise voice, data, internet, and content services, as well as customer equipment and messaging. Its fixed line services consist of telephony, Internet and TV, and leased lines, as well as data and managed services; and broadcast services include broadcasting and data communication services through satellite, and terrestrial radio and TV transmission. The company also provides wholesale services that enable the operators to route international voice, messaging, data, and signaling traffic through a single connection to a global network, as well as handles international roaming relationships. In addition, it offers digital services, such as international communication services and machine to machine communication, as well as Internet based services, digital media advertising, and financial services. Further, the company sells mobile devices/phones. Telenor ASA was founded in 1855 and is headquartered in Fornebu, Norway.",Fornebu,47 81 07 70 00,Norway,[],http://www.telenor.com,1,SnarÃ¸yveien 30,Telecom Services,147,146.7,150.52246,0.059183672,2.1818,,147.4,,1219198,,147,144.86177,8.7,146.7,,1219198,,,,8.6,1602115200,0.271196,,,146,2,NOK,216641,,,,209344413696,,,1695395,1.7156988,146,147.15,,301900,216641,189.65,14.714999,,4.98,130.75,147.1,False,0.0585,230500,147.4,OSL,TELENOR ASA,Telenor ASA,Europe/Oslo,CEST,True,7200000,EQUITY,TEL.OL,finmb_658535,no_market,,2.919,,0.05098,7.904,-0.20454544,,10,,1422659968,,,19.729,,,,1577750400,0.30785,5539999744,4.374,,,7.4585633,0.53981996,1640908800,1593475200,,,613954891,356146085888,,,,,,0.55,,,,,,,,https://logo.clearbit.com/telenor.com,,33.64197,,,,,cb2fb510-025f-3c23-9069-f636f51e0aa3,
TGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WALWIL,1364,Industrials,9500,"Wallenius Wilhelmsen ASA, together with its subsidiaries, provides roll-on roll-off (ro-ro) shipping and vehicle logistics services worldwide. It operates in two segments, Ocean and Landbased segments. The Ocean segment engages in the ocean transport of cars, and ro-ro and project cargo primarily for car manufacturers, as well as manufacturers of agriculture, and other high and heavy equipment. The Landbased segment offers vehicle logistics services, including plant and port based technical, marine terminal, and inland distribution services. The company provides its services principally under the Wallenius Wilhelmsen Ocean, Wallenius Wilhelmsen Solutions, EUKOR, ARC, and Armacup brands. It operates a fleet of 126 vessels servicing 15 trade routes. Wallenius Wilhelmsen ASA was founded in 1861 and is based in Lysaker, Norway.",Lysaker,47 67 82 57 00,Norway,[],http://www.walleniuswilhelmsen.com,1,Strandveien 20,Integrated Freight & Logistics,13.1,13.36,13.872934,0.004580152,0.5426,,13.36,,338508,,13.1,13.045882,0.06,13.36,,338508,,,,,1573516800,2.118466,,,13.02,2,NOK,54912,,,,5574901248,,,640618,1.4966178,13.02,13.26,,0,54912,28.8,28.085106,,,7.58,13.16,False,,0,13.36,OSL,WALLENIUS WILH ASA,Wallenius Wilhelmsen ASA,Europe/Oslo,CEST,False,7200000,EQUITY,WALWIL.OL,finmb_109864930,no_market,,2.502,,-0.0545,22.349,-0.39908254,,0.47,,422340992,,,5.668,,,,1577750400,0.13828,-203000000,-0.481,,,2.3288636,0.75631,1640908800,1585612800,,,102062909,9319665664,,,,,,,,,,,,,,https://logo.clearbit.com/walleniuswilhelmsen.com,,,,,,,ed8c9dbc-e194-3c77-adf8-7e083477b0a4,
VEI,0214,Industrials,8309,"Veidekke ASA operates as a construction and property development company in Norway, Sweden, and Denmark. The company operates through Construction and Industrial segments. It undertakes various building construction, refurbishment, and civil engineering contracts; develops sites; and constructs non-residential and residential buildings. The company constructs office buildings, shopping centers, hotels, schools, health care buildings, cultural buildings, roads, railways, power plants, and industrial facilities. It also develops residential projects; operates and maintains public roads; and produces and sells asphalt and aggregates. The company was founded in 1936 and is headquartered in Oslo, Norway.",Oslo,47 21 05 50 00,Norway,[],http://www.veidekke.com,1,Skabos vei 4,Engineering & Construction,129,127,105.5337,0.03875969,1.8519,,129.2,,72134,,129,123.58235,5,127,,72134,,,,,1588809600,,,,127,2,NOK,39804,,,,17274368000,,,112472,0.46948874,127,128.2,,355700,39804,130,15.920398,,,72.95,127.8,False,,48800,129.2,OSL,VEIDEKKE,Veidekke ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VEI.OL,finmb_876324,no_market,,0.536,,0.00848,16.017,0.43413007,,8.04,,134956000,,,29.447,,,,1577750400,0.44726002,95000000,4.63,,,4.3467927,0.20325,1640908800,1593475200,,,105877240,19732359168,,1178668800,5:1,,,-0.339,,,,,,,,https://logo.clearbit.com/veidekke.com,,27.645788,,,,,fc39e9a5-b2f6-3ec9-9bfe-a075221688d9,
WSTEP,0166,Technology,417,"Webstep ASA, together with its subsidiaries, provides information technology (IT) consultancy services to public and private businesses in Norway and Sweden. The company offers digitalization, cloud migration and integration, Internet of Things, machine learning, robotics, and analytics. It also provides cloud computing and infrastructure, security and mobility, sensor technology, product and service development, enterprise user experience, Web analysis, designing, Amazon Web, Azure, big data, prediction, AI, predictive modelling, hackathon, business analysis, and search engine optimization services, as well as tech advisory and management solutions. It serves customers in agriculture and food, banking and financial, oil and offshore, power and energy, telecom, and software industries. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 25,Norway,[],http://www.webstep.com,1,Epicenter,Information Technology Services,19.8,19.8,18.780436,0.08080809,1.4035001,,19.8,,4641,,19.8,18.852942,1.6,19.8,,4641,,,,,1588896000,0.946236,,,19.7,2,NOK,9549,,,,528133312,,,8440,0.80129343,19.7,19.8,,0,9549,25.6,8.761062,,,14.5,19.5,False,,0,19.8,OSL,WEBSTEP ASA,Webstep ASA,Europe/Oslo,CEST,False,7200000,EQUITY,WSTEP.OL,finmb_538629689,no_market,,0.796,,0.045900002,11.343,-0.17500001,,2.26,,26673400,,,14.594,,,,1577750400,0.42212,30252000,1.139,,,1.3567219,0.33957002,1640908800,1585612800,,,15650075,524575008,,,,,,-0.379,,,,,,,,https://logo.clearbit.com/webstep.com,Edvard Storms gate 2,17.383669,,,,,b579ab60-65f0-3fcb-84cf-1f0eb25ec7dc,
VVL,5700,Financial Services,,"Voss Veksel- og Landmandsbank ASA provides financial products and services to private individuals and corporate customers in Norway. The company offers saving accounts; construction, corporate, car, and other vehicle loans; overdrafts facilities; and bank guarantees. It also provides bank cards; insurance and pension products; payment services; leasing services; and Internet, online, and mobile banking services. The company was founded in 1843 and is based in Voss, Norway.",Voss,47 56 52 35 00,Norway,[],http://vekselbanken.no,1,Vangsgata 24,Banks—Regional,161,156,149.16667,0.04347826,0.36180001,,162,,774,,161,153.17647,7,156,,774,,,,7,1588550400,,,,156,2,NOK,701,,,,354798912,,,742,3.3893344,156,161,,34200,701,171,8.821918,,3.7,125,152,False,0.0435,38200,162,OSL,VOSS VEKSEL-OG LAN,Voss Veksel- og Landmandsbank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VVL.OL,finmb_20392694,no_market,,13.848,,0.39606997,,-0.024242401,,18.25,,2203720,,,257.078,,,,1577750400,0.07198,41461000,23.35,,,0.62626904,0.30106002,1640908800,1593475200,,,1983384,1449610880,,1399939200,20:1,,,-0.217,,,,,,,,https://logo.clearbit.com/vekselbanken.no,,6.895075,47 56 51 27 47,,,,13d8dce8-f3ca-3f70-bdb9-6fe73d298889,
VOW,1366,Industrials,106,"VOW ASA, together with its subsidiaries, manufactures and supplies systems for processing and purifying waste water, food waste, solid waste, and bio sludge. It operates through Projects and After Sales segments. The company offers advanced wastewater purification systems to treat various types of maritime wastewater; incinerator systems for burning sludge from food waste and waste water; vacuum systems for collecting, transporting, and further processing of food waste; and waste recycling systems. It also provides waste destruction systems; custom water treatment systems; and bio-sludge system, a treatment system for sludge from waste water and food waste, and to reduce volume by dewatering and drying, as well as to disinfect. In addition, the company offers water reuse units that are used to polish and prolong the use of recreational waters; and solutions for garbage handling, waste to energy, and scrubber wash water. Further, it provides chemical products used in the wastewater purification systems; and spare parts and consumables, as well as service and operational assistance related to these products. The company sells its products to cruise liners. The company was formerly known as Scanship Holding ASA and changed its name to VOW ASA in January 2020. VOW ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.vowasa.com,1,Lysaker Torg 12,Pollution & Treatment Controls,19.94,20.2,23.24029,0.005015045,,,20.2,,387755,,19.94,21.888529,0.1,20.2,,387755,,,,0.1,1558656000,1.501742,,,19.9,2,NOK,75519,,,,2177999872,,,315718,5.7195373,19.9,20.15,,,75519,36,,,,12.2,20,False,0.0044,,20.2,OSL,VOW ASA,VOW ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VOW.OL,finmb_261016875,no_market,,5.927,,-0.03545,59.083,0.086648464,,,,108900000,,,2.165,,,,1577750400,0.04666,-13500000,-0.14,,,9.237875,0.72224,1640908800,1577750400,,,25731904,2256977408,,,,,,,,,,,,,,https://logo.clearbit.com/vowasa.com,,,,,,,86e9b58b-b1e1-3246-a629-6eeca6b530f8,
VISTIN,0661,Healthcare,65,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,47 35 98 42 00,Norway,[],http://www.vistin.com,1,ÃstensjÃ¸veien 27,Drug Manufacturers—Specialty & Generic,13.8,13.6,9.897681,0.072463766,0,,15.1,,98545,,13.8,13.282352,1,13.6,,98545,,,,1,1589932800,0.865853,,,13.6,2,NOK,195505,,,,660734528,,,227736,2.671761,13.6,14.9,,14100,195505,15.1,12.735043,,,5,14.8,False,0.0722,34200,15.1,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VISTIN.OL,finmb_288390382,no_market,,1.203,,-0.26928,7.403,0.99421966,,1.17,,44344600,,,6.372,,,,1577750400,0.19695,-66722000,-1.548,,,2.338355,0.62490004,1640908800,1585612800,,,27755724,297394368,,,,,,,,,,,,,,https://logo.clearbit.com/vistin.com,,,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,
ZAL,0275,Industrials,728,"Zalaris ASA provides full-service outsourced personnel and payroll services. The company operates through two segments, Managed Services and Professional Services. It offers a range of payroll and human resource (HR) outsourcing services, including payroll processing, time and attendance, and travel expenses, as well as cloud-based HR functionality services, such as talent management, digital personnel archive, HR analytics, mobile solutions, etc. The company also provides consulting services. It serves retail, bank and insurance, offshore and energy, infrastructure, transportation, technology, services, and health industries. Zalaris ASA has operations in Norway, Sweden, Denmark, Finland, Germany, Latvia, the United Kingdom, and internationally. The company was formerly known as Zalaris HR Services AS and changed its name to Zalaris ASA in May 2014. Zalaris ASA was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 00,Norway,[],http://www.zalaris.com,1,Hovfaret 4b,Staffing & Employment Services,34.2,35,32.3029,0.019005846,0,,35,,10778,,34.2,33.52647,0.65,35,,10778,,,,,1526428800,0.965156,,,34.5,2,NOK,18303,,,,676917632,,,18835,0.8622583,34.5,34.5,,44800,18303,38.9,28.991594,,,19.5,33.6,False,,2000,35,OSL,ZALARIS ASA,Zalaris ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ZAL.OL,finmb_8064584,no_market,,1.341,,-0.07875,34.635,0.5688075,,1.19,,19620800,,,4.901,,,,1577750400,0.38233003,-61826000,-3.148,,,7.0393796,0.26861,1640908800,1585612800,,,13763205,1053065664,,,,,,,,,,,,,,https://logo.clearbit.com/zalaris.com,,,47 22 02 60 01,,,,30a379b8-2d3d-31c1-8894-5667107baad6,
ZENA-ME,T2P 0R8,Energy,207,"Zenith Energy Ltd., together with its subsidiaries, explores for and develops oil and natural gas. It also produces electricity and natural gas condensate. The company owns onshore oilfields with 75 wells located in Azerbaijan; and holds interests in 13 natural gas exploration and production assets, as well as condensate and electricity production sites in Italy. The company was formerly known as Canoel International Energy Ltd. and changed its name to Zenith Energy Ltd. in October 2014. Zenith Energy Ltd. was incorporated in 2007 and is headquartered in Calgary, Canada.",Calgary,587-315-9031,Canada,[],http://www.zenithenergy.ca,1,Bankers Court,Oil & Gas E&P,0.073,0.072,0.107476816,,0,,0.0738,,5715302,,0.073,0.08229412,,0.072,,5715302,,,,,,1.262256,,,0.0686,4,NOK,1913059,,,,57871436,,,5043678,,0.0686,0.0704,,,1913059,1.5,,,,0.053,0.0686,False,,,0.0738,OSL,ZENITH ENERGY LTD,Zenith Energy Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,ZENA-ME.OL,finmb_40814475,no_market,,,,-1.35866,,-0.79722226,,,,916676992,,,,,,,1553990400,0.04091,,,,,,0.18187,1617148800,1577750400,,,413559669,32962676,,,,,,,,,,,,,,https://logo.clearbit.com/zenithenergy.ca,15th Floor Suite 1500 850â2nd Street S.W.,,403-775-4474,,,,1b7fe57d-960b-3378-9686-9d3bf8af0299,
XXL,0668,Consumer Cyclical,5568,"XXL ASA operates as a sports retailer. The company offers sports, health, and fitness products, such as sports equipment and sportswear for various sports, including football, golf, water sports, racket sports, and ice hockey; and fitness equipment, including treadmills and rowing machines, as well as food supplements and nutrition. It also provides sports-related and outdoor shoes, and shoes accessories; sportswear comprising an assortment of clothes for men, women, and children for outerwear, casual wear, sportswear and technical gear, and swimwear; and outdoor products for fishing, wilderness living, and camping, such as tents, lavvos, sleeping bags, backpacks, and cooking equipment, as well as climbing gear and equipment for horses and dogs. In addition, the company provides hunting products, including firearms and ammunition, clothes, binoculars, optics, knives, and axes; skis and ski accessories, such as shoes, poles, clothes, and other equipment for cross-country and downhill skiing, as well as snowboarding; high-end and everyday bikes comprising hybrid bikes, mountain bikes, city bikes, and electric bikes for children, women, and men; and bike equipment, such as helmets, shoes, spare parts, and clothes. Further, it offers products that connect technology and sports/outdoor activities, including sport watches, action cameras, drones, GPS, earplugs and headphones, portable loudspeakers, sunglasses, pulse meters, power banks, and cycle computers. As of December 31, 2019, the company operated approximately 86 stores, including 36 stores in Norway, 28 stores in Sweden, 17 stores in Finland, and 5 stores in Austria, as well as e-commerce Websites, such as xxl.no, xxl.se, xxl.fi, xxl.dk, and xxlsports.at. XXL ASA was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 24 08 40 00,Norway,[],http://www.xxlasa.com,1,Alna Center,Specialty Retail,20.52,20.76,13.675074,0.09746589,0,,20.76,,1377483,,20.52,21.422354,2,20.76,,1377483,,,,,1528329600,2.715447,,,20.26,2,NOK,239240,,,,5129519616,,,3365329,0.52240753,20.26,20.32,,146500,239240,24.6894,6.6842103,,,3.98,20.32,False,,314200,20.76,OSL,XXL ASA,XXL ASA,Europe/Oslo,CEST,False,7200000,EQUITY,XXL.OL,finmb_30428758,no_market,,0.864,,-0.04705,-18.938,-0.14983177,,3.04,,252436992,,,16.765,,,,1577750400,0.37916002,-462000000,-2.793,,,1.2120489,0.06273,1640908800,1593475200,,,155296508,8484000256,,1412035200,1:4,,,1.543,,,,,,,,https://logo.clearbit.com/xxlasa.com,StrOemsveien 245,,,,,,be3dd330-2515-3a60-a23a-44adf28d4f00,
WWI,1366,Industrials,15065,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1,Strandveien 20,Marine Shipping,115,112,116.21667,0.0023478263,,,113,,12943,,115,115.05882,0.27,112,,12943,,,,4.5,1588204800,1.239837,,,112,2,NOK,654,,,,5053133824,,,11587,5.8894334,112,114.5,,13000,654,179,40.794224,,2.82,86.8,112.5,False,0.0398,50600,113,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,WWI.OL,finmb_875518,no_market,,6.602,,-0.23193,49.69,-0.16666669,,2.77,,34000000,,,33.109,,,,1577750400,0.19161,-199000000,-4.363,,,3.412969,0.62031,1640908800,1585612800,,,20705181,5664699904,,,,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,,,47 67 58 40 80,,,,7ff393f2-db27-3e08-92bc-41abf523b497,
