ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
SBTE,3921,Financial Services,182,"SpareBank 1 Telemark provides banking products and services to private and business customers in Norway. It offers deposit and currency accounts; and car and construction loans, trade credit, mortgage, and operating credit for agriculture. The company also provides factoring, leasing, and bank guarantee services; and liability, asset, property, personal, commercial, project, and car insurance products. In addition, it offers online and mobile banking, billing, cards, and collection services; and advice relating to buying and selling properties. SpareBank 1 Telemark was founded in 1844 and is based in Porsgrunn, Norway.",Porsgrunn,47 915 02 610,Norway,[],http://www.sparebank1.no/nb/telemark/privat.html,1,Storgata 117,Banks—Regional,,125,125,123.52941,0.046400003,0.4309,,127,,251,,125,127.52941,5.8,125,,251,,,,5.8,1585267200,,,,125,2,NOK,2514,,,,1384122240,,,1273,1.944478,125,127,,0,2514,143,,,,109,125,False,0.046,0,127,OSL,SPAREBANK 1 TELEMK,SpareBank 1 Telemark,Europe/Oslo,CEST,False,7200000,EQUITY,SBTE.OL,finmb_33838065,no_market,,11.469,,0.42247,,,,,,10898600,,,327.748,,,,1577750400,0.09318,146096000,13.453,,,0.38749284,0.64611,1640908800,1593475200,,,10174852,8163923456,,,,,,-0.018,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 355 69 601,9.440273,,,,2c4ec891-6da1-3876-8384-b8cff884b924,
THIN,0160,Technology,23,"Thin Film Electronics ASA designs, develops, and produces ultrathin energy storage solutions for wearable devices, connected sensors, and other applications. Its solid-state lithium battery technology enables it to produce rechargeable batteries with high energy densities and long product lifetimes. The company was founded in 2005 is headquartered in Oslo, Norway.",Oslo,47 22 42 45 00,Norway,[],http://www.thinfilmsystems.com,1,Fridtjof Nansens Plass 4,Electronic Components,,0.3662,0.365,0.6389949,,0,,0.38,,6478331,,0.3662,0.3241941,,0.365,,6478331,,,,,,1.769277,,,0.3536,4,NOK,2812479,,,,263368112,,,5065474,421.38898,0.3536,0.38,,2859200,2812479,5.8,-7.6,,,0.2174,0.3764,False,,1223200,0.38,OSL,THIN FILM ELECTRON,Thin Film Electronics ASA,Europe/Oslo,CEST,False,7200000,EQUITY,THIN.OL,finmb_740992,no_market,,256.588,,0,-4.715,,,-0.05,,693073984,,,-0.086,,,,1577750400,0.06763,-63932000,-0.753,,,,0.02408,1640908800,1593475200,,,285092741,160367680,,1572566400,1:20,,,,,,,,,,,https://logo.clearbit.com/thinfilmsystems.com,,,,,,bea67659-9f1f-30a2-9bb3-0fd9bcef7d7c,
SUNSB-ME,6600,Financial Services,,"Sunndal Sparebank, a savings bank, provides banking products and services for private and corporate customers in Norway. It offers payment and card solutions, such as BankID on mobile, bank cards, credit, mobile and online banking, international payments, Visa cards, and VIPPS; auto, building, holiday home, property, income, UNG, health, children, death fall, critical illness, disability, and other insurance, as well as health policies; car loans, mortgages, loans to other vehicles, and loans and refinancing; and savings and pensions, including share savings accounts, bank savings, BSU, fund savings, IPS, retirement savings, deposits pension, and VPS investor services to private customers. The company provides payment and card solutions, such as bank cards, payment terminals, eGiro/OCR, billing, credit, Web and mobile banking, and other payment services; financing solutions, including bank guarantees, construction loans, overdrafts, leasing, and corporate loans; liability, customer's, cyber, farmhouse agriculture, operating equipment and crop, property, health, landlord, home, craft, car, commercial, personal, travel, goods during transport, and occupational injuries insurance; savings and pensions; and other accounts and services to businesses in construction, property, trade and services, and agriculture industries. The company was founded in 1892 and is based in SunndalsÃ¸ra, Norway.",SunndalsÃ¸ra,47 71 68 91 00,Norway,[],http://sunndal-sparebank.no,1,Sunndalsveien 15,Banks—Regional,,117,116,110.9781,0.06837607,0.2829,,116,,84,,117,116.22857,8,116,,84,,,,8,1585267200,0.203054,,,116,2,NOK,635,,,,153356816,,,226,1.5418634,116,117,,,635,118,,,,106,110,False,0.069,,116,OSL,SUNNDAL SPAREBANK,Sunndal Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SUNSB-ME.OL,finmb_32452702,no_market,,2.899,,0.38784,,,,,,1357140,,,376.695,,,,1577750400,0.015420001,-3050000,-2.247,,,0.29997742,0,1640908800,1593475200,,,931366,288358752,,,,,,0.268,,,,,,,,https://logo.clearbit.com/sunndal-sparebank.no,,,,,,dd197052-51d0-31d7-81d4-de6977485aa6,
TEAM,HM 11,Industrials,88,"Team Tankers International Ltd., a shipping company, owns and operates chemical tankers for the seaborne transportation of liquid chemicals worldwide. The company transports various cargoes, such as organic chemicals, non-organic chemicals, petroleum products, vegetable oils, and lube oils. It operates 31 owned and 9 leased vessels. The company serves industrial chemical, oil, and mining companies. Team Tankers International Ltd. was founded in 1883 and is headquartered in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.teamtankers.com,1,Williams House,Marine Shipping,4th Floor 20 Reid Street,2.88,3.14,4.1568384,,0,,3.18,,29819,,2.88,3.2611766,,3.14,,29819,,,,,,-0.259638,,,3.14,4,NOK,7807,,,,645479552,,,14757,2.0836573,3.14,3.3,,,7807,7.65,,,,2.8,3.18,False,,,3.18,OSL,TEAM TANKERS INTL,Team Tankers International Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,TEAM.OL,finmb_28747656,no_market,,2.383,,-0.08359,27.873,,,,,202980992,,,1.648,,,,1577750400,0.00877,-25894000,-0.171,,,1.9296117,0.113129996,1640908800,1593475200,,,139632852,738163840,,,,,,,,,,,,,,https://logo.clearbit.com/teamtankers.com,,,,,,9eb2925f-168c-30d3-8255-c18bb3011de9,
TOM,1385,Industrials,4500,"Tomra Systems ASA provides sensor-based solutions for optimal resource productivity worldwide. It operates through Collection Solutions and Sorting Solutions segments. The Collection Solutions segment produces, sells, and services reverse vending machines and related data management system. It is also involved in picking up, transporting, and processing empty beverage containers on behalf of beverage producers/fillers. This segment offers its solutions to the food retail industry in Europe and the United States. The Sorting Solutions segment provides sorting and processing technology for the fresh and processed food industries; sorting systems for waste and metal material streams; and ore sorting systems for the mining industry. Tomra Systems ASA was founded in 1972 and is headquartered in Asker, Norway.",Asker,47 66 79 91 00,Norway,[],http://www.tomra.com,1,Drengsrudhagen 2,Waste Management,,365.7,372.2,346.17883,0.007519825,0.59650004,,380.6,,284970,,365.7,390.9853,2.75,372.2,,284970,,,,2.75,1588636800,0.429518,,,369.3,2,NOK,275575,,,,54885113856,,,268412,5.7361407,369.3,370.4,,218400,275575,426,64.88656,,1.42,201,370.1,False,0.0075,98700,380.6,OSL,TOMRA SYSTEMS ASA,Tomra Systems ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TOM.OL,finmb_878841,no_market,,5.95,,0.07117,34.947,,,5.73,,147620000,,,38.575,,,,1577750400,0.71271,681000000,4.605,,,9.638367,0,1640908800,1593475200,,,108186195,56931483648,,974851200,2:1,,,-0.022,,,,,,,,https://logo.clearbit.com/tomra.com,47 66 79 91 11,80.73833,,,,2ec6aabb-d108-3aab-9fd6-ef3992573975,
SOR,4662,Financial Services,436,"Sparebanken SÃ¸r operates as an independent savings bank in Norway. The company operates through two segments, Retail Market and Corporate Market. It is involved in banking, securities trading, and real estate brokerage activities in Agder, Rogaland, Vestfold, and Telemark. The company also provides mortgaging, car financing, leasing, and property management services; and sells life and general insurance, pension, and group life insurance products to retail and corporate customers. It conducts banking operations in 34 locations and real estate brokerage business in 17 locations. The company was founded in 1824 and is headquartered in Kristiansand, Norway. Sparebanken SÃ¸r is a subsidiary of Sparebankstiftelsen Sparebanken SÃ¸r.",Kristiansand,47 38 10 92 00,Norway,[],http://www.sor.no,1,RÃ¥dhusgata 9,Banks—Regional,,101.5,102,95.11606,0.0591133,0,,103,,3031,,101.5,101.57429,6,102,,3031,,,,,1585267200,0.246987,,,102,2,NOK,3378,,,,1613313536,,,3683,0.6827395,102,103,,63500,3378,123,9.732825,,,80,102.5,False,,98600,103,OSL,SPAREBANKEN SOR,Sparebanken Sør,Europe/Oslo,CEST,False,7200000,EQUITY,SOR.OL,finmb_5719538,no_market,,25.937,,0.45578,,,,10.48,,15663900,,,860.128,,,,1577750400,0.10958,179000000,11.037,,,0.118587,0.64037,1640908800,1593475200,,,6022160,61289721856,,,,,,0.079,,,,,,,,https://logo.clearbit.com/sor.no,47 85 03 86 65,9.241642,,,,f0a4015a-e222-3f67-9088-d83be6bd369a,
SNI,WC2B 4HN,Industrials,6749,"Stolt-Nielsen Limited, together with its subsidiaries, provides transportation, storage, and distribution solutions for chemicals and other bulk-liquid products worldwide. The company operates in four segments: Tankers, Tank Containers, Terminals, and Stolt Sea Farm. It transports, stores, and distributes bulk-liquid chemicals, edible oils, acids, petroleum products, and other specialty liquids. The company also produces, processes, and markets seafood, including turbot, sturgeon, caviar, and sole; and transports liquefied petroleum gas. It is also involved in the distribution of bitumen. In addition, it owns and operates liquid natural gas and liquefied petroleum gas carriers. The company was founded in 1959 and is based in London, the United Kingdom. Stolt-Nielsen Limited is a subsidiary of Fiducia Ltd.",London,44 20 7611 8960,United Kingdom,[],http://www.stolt-nielsen.com,1,Aldwych House,Marine Shipping,4th Floor 71â91 Aldwych,80,82,82.854744,0,,,82.4,,8586,,80,83.031425,0,82,,8586,,,,,1587600000,1.008433,,,79.5,2,NOK,6402,,,,6491447296,,,14808,3.2142863,79.5,81.3,,400,6402,134.6,54.933334,,5.62,69.6,80.5,False,,145400,82.4,OSL,STOLT-NIELSEN LTD,Stolt-Nielsen Limited,Europe/Oslo,CEST,False,7200000,EQUITY,SNI.OL,finmb_305831,no_market,,3.848,,-0.00336,20.16,,,1.5,,63023800,,,20.457,,,,1575072000,0.11141,-1544000,-0.113,,,4.0279613,0.61417,1638230400,1590883200,,,33134761,7770610688,,,,,,0.01,,,,,,,,https://logo.clearbit.com/stolt-nielsen.com,,,,,,b9065de0-e668-3a66-871a-60fbe6d371a0,
TRVX,0283,Healthcare,19,"Targovax ASA, a clinical stage immuno-oncology company, engages in the development of oncolytic viruses to target hard-to-treat solid tumors. Its lead product candidate is ONCOS-102 that is in Phase I/II clinical studies for the treatment of mesothelioma, melanoma, peritoneal disease, and prostate cancer. It also develops neoantigen cancer vaccines targeting tumors with oncogenic RASÂmutations. The company has collaboration agreements with Cancer Research Institute, Ludwig Cancer Research, and AstraZeneca to develop ONCOS-102 for peritoneal disease; Sotio to develop ONCOS-102 for prostate cancer; Valo Therapeutics to develop RAS neoantigen coating of ONCOS viruses using PeptiCRAd technology; and Merck & Co., Inc. to evaluate ONCOS-102 in combination with KEYTRUDA in mesothelioma. Targovax ASA is based in Oslo, Norway.",Oslo,47 21 39 88 10,Norway,[],http://www.targovax.com,1,Lilleakerveien 2C,Biotechnology,,7.33,7.55,6.6556616,,0,,7.75,,353928,,7.33,6.7029414,,7.55,,353928,,,,,,2.063253,,,7.33,2,NOK,178588,,,,586553664,,,279170,207.33604,7.33,7.6,,0,178588,12,-2.7017543,,,3.515,7.41,False,,0,7.75,OSL,TARGOVAX ASA,Targovax ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TRVX.OL,finmb_144098164,no_market,,184.274,,0,-4.184,,,-2.85,,76175800,,,4.755,,,,1577750400,0.25366,-120237000,-1.748,,,1.6193479,0.122279994,1640908800,1593475200,,,52972873,521312320,,,,,,,,,,,,,,https://logo.clearbit.com/targovax.com,,,,,,fccf11ea-fe66-3f46-abef-9e2d0c89d3ee,
STORM,,Real Estate,5,"Storm Real Estate ASA, an investment company, acquires and manages real estate properties in Russia. It owns and operates the Gasfield office building in Moscow with a net lettable area of approximately 11,500 square meters. Storm Real Estate ASA was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.stormrealestate.no,1,Haakon VIIS gate 5,Real Estate Services,,4.96,5.9,2.9589705,0.086491935,0,,5.9,,27674,,4.96,4.1691175,0.429,5.9,,27674,,,,,1464307200,1.857831,,,4.64,4,NOK,18941,,,,42405888,,,45411,15.437163,4.64,4.96,,80000,18941,8,53.333332,,,1.26,4.8,False,,100000,5.9,OSL,STORM REAL EST ASA,Storm Real Estate ASA,Europe/Oslo,CEST,False,7200000,EQUITY,STORM.OL,finmb_38919651,no_market,,19.903,,3.1711,82.341,,,0.09,,8834560,,,1.134,,,,1577750400,0,8711000,0.986,,,4.232805,0.47079,1640908800,1593475200,,,1716821,54674432,,1562716800,1:10,,,,,,,,,,,https://logo.clearbit.com/stormrealestate.no,,4.8681545,,,,dd6c75a6-28b5-3002-8b2b-f8724872256a,
TIETOO,2101,Technology,23789,"TietoEVRY Oyj operates as a software and services company. It operates through Digital Experience, Hybrid Infra, Industry Software, and Product Development Services segments. The Digital Experience segment provides consulting services, including design of service experiences, smart use of data, IT architecture consulting, and business process and change management, as well as system integration, and application development and management. The Hybrid Infra segment offers enterprises with life cycle management of IT infrastructure, which covers a variety of technologies. The Industry Software segment provides with industry-specific software products for business-critical processes of clients in the financial services, public and healthcare, and welfare sectors, as well as in the forest industry, and the energy and oil and gas segments. The Product Development Services segment offers software R&D services with a focus on the telecom sector, as well as new domains, such as automotive serving the communications infrastructure, consumer electronics, and semiconductor companies, and the automotive industry. The company also provides software advisory and consulting services, and industry specific software; engages in the design, implementation, and maintenance of customized solutions and IT operations. It operates in Finland, Sweden, Norway, Austria, the Baltic countries, Russia, and internationally. The company was formerly known as Tieto Oyj and changed its name to TietoEVRY Oyj in December 2019. TietoEVRY Oyj was founded in 1968 and is headquartered in Espoo, Finland.",Espoo,358 207 2010,Finland,[],http://www.tietoevry.com,1,Keilalahdentie 2-4,Information Technology Services,P.O.Box 2,266.2,267,251.67941,,0,,270,,1697,,266.2,266.24118,,267,,1697,,,,6.79,1600732800,0.808433,,,267,2,NOK,3308,,,,31874480128,,,4607,,267,269.8,,,3308,317,,,,201.2,269.8,False,0.0253,,270,OSL,TIETOEVRY OYJ,TietoEVRY Oyj,Europe/Oslo,CEST,False,7200000,EQUITY,TIETOO.OL,finmb_1034090,no_market,,,,0.02333,,,,,,118444000,,,,,,,1577750400,0.38723,,,,,,0.24724,1640908800,1593475200,,,54908237,31600840704,,,,,,,,,,,,,,https://logo.clearbit.com/tietoevry.com,,,,,,73c9b7e7-badc-3724-8b79-ad47831de1e2,
SPOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYSB-ME,5680,Financial Services,,"Tysnes Sparebank, a savings bank, provides banking products and services for private and business customers in Tysness and surrounding areas. It offers payment solutions, such as bank cards, credits, and mobile and online banking; insurance solutions, such as children, auto, death fall, health, buildings, holiday home, income, critical health, disability, and other insurance; loans, such as car loans, mortgages, loans to other vehicles, credit lines, and small loans; and share savings accounts, bank savings, BSU, fund savings, IPS, and retirement savings and pension accounts to private customers. The company also provides payment solutions, billing services, and Web and mobile banking services; financing services, such as bank guarantees, overdrafts, leasing, and corporate loans; liability, operational agriculture, property, health, home insurance, breeding and crew, car, and occupational insurance; and other accounts to companies in construction, property, trade and services, and agricultural industries. The company was incorporated in 1862 and is headquartered in Tysnes, Norway branches in Kvinnherad, Bergen, Odda, and Stord.",Tysnes,47 53 43 03 00,Norway,[],http://tysnes-sparebank.no,1,Teiglandsvegen 2,Banks—Regional,,115,115,110.04379,0.038956523,0.7261,,115,,15,,115,112.14286,4.48,115,,15,,,,4.48,1591920000,0.174012,,,115,2,NOK,30,,,,172960000,,,50,2.6096141,115,117,,,30,128,,,,98,110,False,0.038599998,,115,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,6.591,,0.34339002,,,,,,1517080,,,210.553,,,,1577750400,0.02637,22759000,18.336,,,0.5461808,0,1640908800,1593475200,,,703036,436834976,,,,,,-0.246,,,,,,,,https://logo.clearbit.com/tysnes-sparebank.no,,6.271815,,,,de47baa7-16a7-3778-aa54-ecf4024100b0,
