ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,address2,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
TEAM,HM 11,Industrials,88,"Team Tankers International Ltd., a shipping company, owns and operates chemical tankers for the seaborne transportation of liquid chemicals worldwide. The company transports various cargoes, such as organic chemicals, non-organic chemicals, petroleum products, vegetable oils, and lube oils. It operates 31 owned and 9 leased vessels. The company serves industrial chemical, oil, and mining companies. Team Tankers International Ltd. was founded in 1883 and is headquartered in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.teamtankers.com,1,Williams House,Marine Shipping,3.6,3.56,4.762681,,0,,3.6,,23894,,3.6,3.6070588,,3.56,,23894,,,,,,-0.342441,,,3.56,4,NOK,6498,,,,730731520,,,19243,2.2711864,3.56,3.6,,,6498,7.65,,,,3,3.42,False,,,3.6,OSL,TEAM TANKERS INTL,Team Tankers International Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,TEAM.OL,finmb_28747656,no_market,,2.577,,-0.12687999,38.074,-0.37931037,,,,202980992,,,1.657,,,,1577750400,0.00877,-40821000,-0.216,,,2.172601,0.113129996,1640908800,1585612800,,,139405841,829069376,,,,,,,,,,,,,,https://logo.clearbit.com/teamtankers.com,,4th Floor 20 Reid Street,,,,,9eb2925f-168c-30d3-8255-c18bb3011de9,
TRVX,0283,Healthcare,20,"Targovax ASA, a clinical stage immuno-oncology company, engages in the development of oncolytic viruses to target hard-to-treat solid tumors. Its lead product candidate is ONCOS-102 that is in Phase I/II clinical studies for the treatment of mesothelioma, melanoma, peritoneal disease, and prostate cancer. It also develops neoantigen cancer vaccines targeting tumors with oncogenic RASÂmutations. The company has collaboration agreements with Cancer Research Institute, Ludwig Cancer Research, and AstraZeneca to develop ONCOS-102 for peritoneal disease; Sotio to develop ONCOS-102 for prostate cancer; Valo Therapeutics to develop RAS neoantigen coating of ONCOS viruses using PeptiCRAd technology; and Merck & Co., Inc. to evaluate ONCOS-102 in combination with KEYTRUDA in mesothelioma. Targovax ASA is based in Oslo, Norway.",Oslo,47 21 39 88 10,Norway,[],http://www.targovax.com,1,Lilleakerveien 2C,Biotechnology,6.31,6.43,6.9358697,,0,,6.47,,102329,,6.31,6.9938235,,6.43,,102329,,,,,,2.063953,,,6.3,2,NOK,52428,,,,479351296,,,405193,187.02742,6.3,6.34,,0,52428,12,-2.2105265,,,3.515,6.3,False,,0,6.47,OSL,TARGOVAX ASA,Targovax ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TRVX.OL,finmb_144098164,no_market,,163.256,,0,-3.12,0.048172712,,-2.85,,76087504,,,5.387,,,,1577750400,0.25366,-132435000,-2.02,,,1.1694821,0.122279994,1640908800,1585612800,,,52861785,418426208,,,,,,,,,,,,,,https://logo.clearbit.com/targovax.com,,,,,,,fccf11ea-fe66-3f46-abef-9e2d0c89d3ee,
TRE,1324,Financial Services,,"Treasure ASA, through its 12.04% interest in Hyundai Glovis Co. Ltd., provides transportation and logistics services in South Korea. The company was incorporated in 2016 and is based in Lysaker, Norway. Treasure ASA is a subsidiary of Wilh. Wilhelmsen Holding ASA.",Lysaker,47 67 58 40 00,Norway,[],http://www.treasureasa.com,1,PO Box 33,Asset Management,10.85,10.9,11.238624,0.0042396314,0.158,,10.9,,9808,,10.85,10.975,0.046,10.9,,9808,,,,0.4,1584057600,1.211526,,,10.65,2,NOK,15872,,,,2287992832,,,12314,167.39778,10.65,10.75,,387700,15872,15,,,,7.5,10.65,False,0.0364,82400,10.9,OSL,TREASURE ASA,Treasure ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TRE.OL,finmb_20576757,no_market,,174.652,,3.4989002,,-0.21090907,,,,214835008,,,2.592,,,,1577750400,0.17005,47823000,0.22,,,4.108796,0.75238997,1640908800,1577750400,,,53660012,2387138048,,,,,,,,,,,,,,https://logo.clearbit.com/treasureasa.com,,,48.40909,,,,5f6188c3-c96f-3912-85c3-41d8eec4f9a9,
TOM,1385,Industrials,4500,"Tomra Systems ASA provides sensor-based solutions for optimal resource productivity worldwide. It operates through Collection Solutions and Sorting Solutions segments. The Collection Solutions segment produces, sells, and services reverse vending machines and related data management system. It is also involved in picking up, transporting, and processing empty beverage containers on behalf of beverage producers/fillers. This segment offers its solutions to the food retail industry in Europe and the United States. The Sorting Solutions segment provides sorting and processing technology for the fresh and processed food industries; sorting systems for waste and metal material streams; and ore sorting systems for the mining industry. Tomra Systems ASA was founded in 1972 and is headquartered in Asker, Norway.",Asker,47 66 79 91 00,Norway,[],http://www.tomra.com,1,Drengsrudhagen 2,Waste Management,370.7,371.4,317.86905,0.0074183973,0.59650004,,373.3,,190409,,370.7,351.9,2.75,371.4,,190409,,,,2.75,1588636800,0.383139,,,368.5,2,NOK,46192,,,,54811303936,,,335476,5.7284265,368.5,371.6,,218400,46192,384.6,64.7993,,1.46,201,371.4,False,0.0074,98700,373.3,OSL,TOMRA SYSTEMS ASA,Tomra Systems ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TOM.OL,finmb_878841,no_market,,6.023,,0.07117,35.372,0.39570785,,5.73,,147620000,,,38.575,,,,1577750400,0.71271,681000000,4.605,,,9.625404,0,1640908800,1593475200,,,108186195,57625296896,,974851200,2:1,,,-0.022,,,,,,,,https://logo.clearbit.com/tomra.com,47 66 79 91 11,,80.629745,,,,2ec6aabb-d108-3aab-9fd6-ef3992573975,
TGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIETOO,2101,Technology,23789,"TietoEVRY Oyj operates as a software and services company. It operates through Digital Experience, Hybrid Infra, Industry Software, and Product Development Services segments. The Digital Experience segment provides consulting services, including design of service experiences, smart use of data, IT architecture consulting, and business process and change management, as well as system integration, and application development and management. The Hybrid Infra segment offers enterprises with life cycle management of IT infrastructure, which covers a variety of technologies. The Industry Software segment provides with industry-specific software products for business-critical processes of clients in the financial services, public and healthcare, and welfare sectors, as well as in the forest industry, and the energy and oil and gas segments. The Product Development Services segment offers software R&D services with a focus on the telecom sector, as well as new domains, such as automotive serving the communications infrastructure, consumer electronics, and semiconductor companies, and the automotive industry. The company also provides software advisory and consulting services, and industry specific software; engages in the design, implementation, and maintenance of customized solutions and IT operations. It operates in Finland, Sweden, Norway, Austria, the Baltic countries, Russia, and internationally. The company was formerly known as Tieto Oyj and changed its name to TietoEVRY Oyj in December 2019. TietoEVRY Oyj was founded in 1968 and is headquartered in Espoo, Finland.",Espoo,358 207 2010,Finland,[],http://www.tietoevry.com,1,Keilalahdentie 2-4,Information Technology Services,269,270.2,257.84348,,0,,270.8,,2077,,269,262.8294,,270.2,,2077,,,,6.79,1600732800,0.80872,,,267.8,2,NOK,582,,,,31776993280,,,9080,,267.8,267.6,,,582,317,,,,201.2,266.6,False,0.0252,,270.8,OSL,TIETOEVRY OYJ,TietoEVRY Oyj,Europe/Oslo,CEST,False,7200000,EQUITY,TIETOO.OL,finmb_1034090,no_market,,,,0.02333,,Infinity,,,,118444000,,,,,,,1577750400,0.38723,,,,,,0.24724,1640908800,1593475200,,,54908237,31861417984,,,,,,,,,,,,,,https://logo.clearbit.com/tietoevry.com,,P.O.Box 2,,,,,73c9b7e7-badc-3724-8b79-ad47831de1e2,
TEL,1360,Communication Services,20000,"Telenor ASA, together with its subsidiaries, operates as a telecommunication company worldwide. Its principal products and services include mobile communication, fixed line communication, and broadcasting services. The company's mobile communication services comprise voice, data, internet, and content services, as well as customer equipment and messaging. Its fixed line services consist of telephony, Internet and TV, and leased lines, as well as data and managed services; and broadcast services include broadcasting and data communication services through satellite, and terrestrial radio and TV transmission. The company also provides wholesale services that enable the operators to route international voice, messaging, data, and signaling traffic through a single connection to a global network, as well as handles international roaming relationships. In addition, it offers digital services, such as international communication services and machine to machine communication, as well as Internet based services, digital media advertising, and financial services. Further, the company sells mobile devices/phones. Telenor ASA was founded in 1855 and is headquartered in Fornebu, Norway.",Fornebu,47 81 07 70 00,Norway,[],http://www.telenor.com,1,Snaroyveien 30,Telecom Services,145,143.2,152.36087,0.06,2.1818,,144.35,,1469148,,145,145.56912,8.7,143.2,,1469148,,,,8.6,1602115200,0.279069,,,142.4,2,NOK,335600,,,,203155849216,,,1826799,1.6649799,142.4,142.8,,301900,335600,189.65,14.280001,,4.91,130.75,142.65,False,0.059299998,230500,144.35,OSL,TELENOR ASA,Telenor ASA,Europe/Oslo,CEST,True,7200000,EQUITY,TEL.OL,finmb_658535,no_market,,2.896,,0.05098,7.841,-0.18630749,,10,,1422659968,,,19.729,,,,1577750400,0.30785,5539999744,4.374,,,7.238076,0.53981996,1640908800,1593475200,,,613954891,353325711360,,,,,,0.55,,,,,,,,https://logo.clearbit.com/telenor.com,,,32.64746,,,,cb2fb510-025f-3c23-9069-f636f51e0aa3,
TECH,0667,Technology,212,"Techstep ASA provides digital workplace services in Norway and Sweden. It offers mobile hardware, service, support, and mobility consultancy services; and software as a service telecom expense management modules. The company also provides industry-leading cloud-based PBX solutions and enterprise mobility management services, including mobile security, system design, implementation, and mobile device management. Techstep ASA is headquartered in Oslo, Norway.",Oslo,47 23 17 23 50,Norway,[],http://www.techstepasa.no,1,BrynsallEen 4,Software—Application,2.74,2.7,2.7039855,,0,,2.86,,58341,,2.74,2.772353,,2.7,,58341,,,,,,0.335578,,,2.7,4,NOK,22571,,,,455820384,,,35651,0.39961985,2.7,2.78,,60000,22571,4.21,,,,1.95,2.72,False,,72100,2.86,OSL,TECHSTEP ASA,Techstep ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TECH.OL,finmb_371366152,no_market,,0.447,,-0.058130004,28.413,-0.3200993,,,,162792992,,,2.905,,,,1577750400,0.027460001,-66303000,-0.402,,,0.9638554,0.75827,1640908800,1585612800,,,37517372,509339968,,1457654400,1:10,,,,,,,,,,,https://logo.clearbit.com/techstepasa.no,,,,,,,98dc7594-ff78-3c96-a31e-cdf580ce8a5f,
VISTIN,0661,Healthcare,65,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,47 35 98 42 00,Norway,[],http://www.vistin.com,1,Ostensjoveien 27,Drug Manufacturers—Specialty & Generic,13.9,13.8,9.479421,0.07194245,0,,13.9,,86549,,13.9,12.785295,1,13.8,,86549,,,,1,1589932800,0.877906,,,13.3,2,NOK,44883,,,,611955520,,,280301,2.474517,13.3,13.8,,14100,44883,15,11.794872,,,5,13.7,False,0.073,34200,13.9,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VISTIN.OL,finmb_288390382,no_market,,1.176,,-0.26928,7.237,0.7594936,,1.17,,44344600,,,6.372,,,,1577750400,0.19695,-66722000,-1.548,,,2.165725,0.62490004,1640908800,1585612800,,,27755724,290742688,,,,,,,,,,,,,,https://logo.clearbit.com/vistin.com,,,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,
WWI,1366,Industrials,15065,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1,Strandveien 20,Marine Shipping,113,112.5,121.02826,0.0023893807,,,113,,3947,,113,115.05882,0.27,112.5,,3947,,,,4.5,1588204800,1.25872,,,112,2,NOK,581,,,,4992960000,,,11367,5.8193007,112,113,,13000,581,179,40.433212,,2.84,86.8,112,False,0.0398,50600,113,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,WWI.OL,finmb_875518,no_market,,6.498,,-0.23193,48.908,-0.21799308,,2.77,,34000000,,,33.109,,,,1577750400,0.19161,-199000000,-4.363,,,3.382766,0.62031,1640908800,1585612800,,,20705181,5575540224,,,,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,47 67 58 40 80,,,,,,7ff393f2-db27-3e08-92bc-41abf523b497,
VEI,0214,Industrials,8499,"Veidekke ASA operates as a construction and property development company in Norway, Sweden, and Denmark. The company operates through Construction and Industrial segments. It undertakes various building construction, refurbishment, and civil engineering contracts; develops sites; and constructs non-residential and residential buildings. The company constructs office buildings, shopping centers, hotels, schools, health care buildings, cultural buildings, roads, railways, power plants, and industrial facilities. It also develops residential projects; operates and maintains public roads; and produces and sells asphalt and aggregates. The company was founded in 1936 and is headquartered in Oslo, Norway.",Oslo,47 21 05 50 00,Norway,[],http://www.veidekke.com,1,Skabos vei 4,Engineering & Construction,124.8,124.4,105.31848,0.0400641,1.8519,,124.6,,53866,,124.8,118.088234,5,124.4,,53866,,,,,1588809600,0.54186,,,123.6,2,NOK,8448,,,,16680561664,,,121385,0.45160717,123.6,123.8,,355700,8448,127.2,15.373135,,,72.95,123.6,False,,48800,124.6,OSL,VEIDEKKE,Veidekke ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VEI.OL,finmb_876324,no_market,,0.889,,0.012159999,25.066,0.56783926,,8.04,,134956000,,,16.167,,,,1577750400,0.44726002,318000000,2.348,,,7.645203,0.20325,1640908800,1585612800,,,188287200,32836999168,,1178668800,5:1,,,,,,,,,,,https://logo.clearbit.com/veidekke.com,,,52.640545,,,,fc39e9a5-b2f6-3ec9-9bfe-a075221688d9,
VOW,1366,Industrials,106,"VOW ASA, together with its subsidiaries, manufactures and supplies systems for processing and purifying waste water, food waste, solid waste, and bio sludge. It operates through Projects and After Sales segments. The company offers advanced wastewater purification systems to treat various types of maritime wastewater; incinerator systems for burning sludge from food waste and waste water; vacuum systems for collecting, transporting, and further processing of food waste; and waste recycling systems. It also provides waste destruction systems; custom water treatment systems; and bio-sludge system, a treatment system for sludge from waste water and food waste, and to reduce volume by dewatering and drying, as well as to disinfect. In addition, the company offers water reuse units that are used to polish and prolong the use of recreational waters; and solutions for garbage handling, waste to energy, and scrubber wash water. Further, it provides chemical products used in the wastewater purification systems; and spare parts and consumables, as well as service and operational assistance related to these products. The company sells its products to cruise liners. The company was formerly known as Scanship Holding ASA and changed its name to VOW ASA in January 2020. VOW ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.vowasa.com,1,Lysaker Torg 12,Pollution & Treatment Controls,22.05,22,24.42174,0.0045351475,,,22,,119046,,22.05,23.127941,0.1,22,,119046,,,,0.1,1558656000,1.498255,,,21.7,2,NOK,36048,,,,2374019840,,,320721,6.234296,21.7,21.9,,,36048,36,,,,12.2,21.8,False,0.0044,,22,OSL,VOW ASA,VOW ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VOW.OL,finmb_261016875,no_market,,6.517,,-0.03545,64.969,-0.15517247,,,,108900000,,,2.165,,,,1577750400,0.04666,-13500000,-0.14,,,10.0692835,0.72224,1640908800,1577750400,,,25575256,2481826560,,,,,,,,,,,,,,https://logo.clearbit.com/vowasa.com,,,,,,,86e9b58b-b1e1-3246-a629-6eeca6b530f8,
ZWIPE-ME,0151,Technology,29,"Zwipe AS, a biometric technology company, develops and commercializes biometric authentication solutions in the areas of payment, access control, and identification cards in Norway and internationally. The company provides Zwipe payment solution, a fingerprint activated payment card; biometric enrolment tablet for mobile registration and authentication of biometric cards by card issuers; and a wearable device for tokenization of payment applications. Zwipe AS has collaboration with Publicenter on biometric payment solutions. Zwipe AS was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.zwipe.com,1,RAdhusgata 24,Software—Infrastructure,15.9,16.5,7.1433697,,0,,16.78,,67519,,15.9,11.562353,,16.5,,67519,,,,,,,,,16,2,NOK,20190,,,,408404800,,,70840,269.04138,16,16.2,,,20190,17.5,,,,2.2,16.04,False,,,16.78,OSL,ZWIPE AS,Zwipe AS,Europe/Oslo,CEST,False,7200000,EQUITY,ZWIPE-ME.OL,finmb_251799104,no_market,,252.052,,0,-4.072,0.081632614,,,,25525300,,,5.041,,,,1577750400,0.01824,-95154000,-5.98,,,3.1739736,0.20679002,1640908800,1577750400,,,18294720,382615648,,,,,,,,,,,,,,https://logo.clearbit.com/zwipe.com,,,,,,,3d1c0b03-7744-3dfd-99af-d85b3bce923a,
